abstention_rate,benign_notional_usd,benign_precision,benign_surcharge_reduction_usd,benign_surcharge_usd,benign_surcharge_usd_per_million_benign_notional,benign_truth_count,brier_score,classified_accuracy,classified_coverage,classifier_surcharge_usd_all_test_rows,classifier_surcharge_usd_confirmed_rows,classifier_surcharge_usd_outcome_resolution_rate,classifier_surcharge_usd_unresolved_rows,confirmed_test_count,current_rule_benign_surcharge_usd,evaluation_scheme,expected_calibration_error,false_negative,false_positive,fold,log_loss,test_count,toxic_false_positive_rate,toxic_false_positive_rate_confidence_lower,toxic_false_positive_rate_confidence_upper,toxic_precision,toxic_precision_confidence_lower,toxic_precision_confidence_upper,toxic_recall,toxic_truth_count,train_count,true_negative,true_positive,unresolved_taxed_count,usd_accounting_coverage
0.950565812983919,17226200.034156192,,0.2641869508306533,0.007525274413612847,0.0004368505183204477,3989,0.30266606437876226,0.9969879518072289,0.049434187016081,6775.1843997759925,38.55098149637258,0.0056900269013559525,6736.63341827962,6716,0.27171222524426614,chronological,0.2907272802048784,0,1,forward_holdout,0.8062844381326713,29239,0.000250689395838556,4.425420478026227e-05,0.001418728706246571,0.9969879518072289,0.9831383972772065,0.9994681015118159,0.12137880454712138,2727,108770,0,331,4381,0.8518417182530182
0.9892141756548536,5305657.028218285,,0.6016109740970028,0,0.0,436,0.2512308291387394,1.0,0.01078582434514638,8887.56746779009,7.87575865021602,0.0008861545837777299,8879.691709139874,1298,0.6016109740970028,pool_held_out,0.18475668094103273,0,0,eurc_usdc_500,0.6873111488313992,6715,0.0,0.0,0.008733735175837835,1.0,0.7846891972623643,1.0,0.016241299303944315,862,131294,0,14,171,0.8781831720029784
0.7415812591508053,7272266.360566127,,0.0,0,0.0,274,0.1379817842561275,1.0,0.25841874084919475,81601002.65026963,22680245.010705546,0.27794076388877076,58920757.63956408,2732,0.0,pool_held_out,0.20406474059035679,0,0,link_weth_3000,0.41091679077654014,14786,0.0,8.673617379884035e-19,0.01382608210091937,1.0,0.994588286196926,1.0,0.2872253864930838,2458,123223,0,706,5945,1.0
0.9026584867075664,5542627.975964349,,0.0727860133825989,0.007525274413612847,0.0013577087342405555,3136,0.3505897179183111,0.9978991596638656,0.09734151329243354,3095.5844049933125,65.04543782807826,0.021012328955772337,3030.5389671652347,4890,0.08031128779621174,pool_held_out,0.40333292764532264,0,1,paxg_usdc_500,0.9246046223947154,26694,0.00031887755102040814,5.629193567581903e-05,0.0018041392030633142,0.9978991596638656,0.9881972194293018,0.9996290537838328,0.2708095781071836,1754,111315,0,475,3779,0.8427736570015734
0.8345127925966249,1249399.1899844927,,0.0,0,0.0,336,0.1869516226970415,1.0,0.16548720740337508,653946.1664800978,285411.48977537634,0.4364449314102104,368534.6767047214,1837,0.0,pool_held_out,0.16033699615843022,0,0,uni_weth_3000,0.5325342300520429,6847,0.0,0.0,0.011303679174473356,1.0,0.9875213077685823,1.0,0.20253164556962025,1501,131162,0,304,2397,1.0
0.9220223472541406,15845493.344477985,,0.0,0,0.0,3153,0.19191432857763285,1.0,0.07797765274585942,73493355.61014383,68017194.18117179,0.9254876664222392,5476161.428972041,12619,0.0,pool_held_out,0.1113469766096649,0,0,wbtc_usdc_500,0.5527749361397332,41861,0.0,0.0,0.0012168678315981013,1.0,0.996111259771097,1.0,0.10395098246355378,9466,96148,0,984,9020,0.8974701989919017
0.9685425947813437,59166922.52354404,,0.0005092448651723277,0.0031548823082020385,5.33217239234748e-05,4747,0.24788870941212024,0.9710982658959537,0.03145740521865624,11318918.234222107,8067787.304357625,0.7127701726800294,3251130.929864483,10999,0.003664127173374366,pool_held_out,0.11706492436904478,0,10,weth_usdc_3000,0.6886732241634049,41106,0.0021065936380872128,0.001144686655699497,0.0038736788333084884,0.9710982658959537,0.9476238483497905,0.9842268279506599,0.053742802303262956,6252,96903,0,336,12719,0.8857344426604389
0.9176727272727273,94382366.42275529,,0.6749062323447741,0.010680156721814885,0.0001131583909856273,12082,0.23008501903912407,0.996113074204947,0.08232727272727272,167079205.81298843,99050710.90720682,0.5928368549828646,68028494.90578163,34375,0.685586389066589,pool_held_out,0.09498846229685508,0,11,aggregate,0.6418769524195203,138009,0.0009104452905148154,0.0005084689757215392,0.0016296906972099695,0.996113074204947,0.9930529298483588,0.9978281906390771,0.12645224958507154,22293,,0,2819,34031,0.8985283568462926
