trigger_gap_bps,base_fee_bps,start_concession_bps,concession_growth_bps_per_sec,max_fee_bps,outcome,pools_passing_acceptance,min_clear_rate,mean_clear_rate,mean_recapture_pct,std_recapture_pct,min_recapture_pct,max_recapture_pct,mean_gain_vs_v3_pp,min_gain_vs_v3_pp,mean_solver_payout_bps,total_trigger_events
10,1,30,0.5,500,all four pools pass,4,0.9995435874030123,0.9998858968507531,99.59225581765192,0.06275375643156031,99.4844004688976,99.63477828250987,66.68622121724377,47.06384734844739,31.211959375175606,7364
10,1,30,1,500,all four pools pass,4,0.9995435874030123,0.9998858968507531,99.579729972923,0.06059849869093603,99.4844004688976,99.63477828250987,66.67369537251486,47.06384734844739,32.46454384806707,7364
10,1,10,5,500,all four pools pass,4,0.9995435874030123,0.9998858968507531,99.31794586926594,0.7845215294826339,97.96244252274666,99.83459125889604,66.41191126885778,47.26366032483356,58.804223879666424,7366
10,1,30,5,500,all four pools pass,4,0.9995435874030123,0.9998858968507531,99.11821210239408,0.7846090807060321,97.76253638078786,99.63477828250987,66.21217750198592,47.06384734844739,78.7776005668516,7366
10,1,100,0.5,500,all four pools pass,4,0.9995435874030123,0.9998858968507531,98.89320373659864,0.062081846062351155,98.78654253305936,98.93543286515828,65.98716913619047,46.364501931095795,101.11716748050527,7364
10,1,100,1,500,all four pools pass,4,0.9995435874030123,0.9998858968507531,98.88067789186971,0.06001417710438667,98.78654253305936,98.93543286515828,65.97464329146156,46.364501931095795,102.36975195339673,7364
10,1,100,5,500,all four pools pass,4,0.9995435874030123,0.9998858968507531,98.4191439183426,0.7849158455080147,97.06286488393214,98.93543286515828,65.51310931793444,46.364501931095795,148.6844189719997,7366
25,5,10,0.5,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,99.25461180128988,0.3841467855076943,98.60736531891497,99.6097470790141,66.34857720088172,46.86552375005423,11.108603703591081,6411
25,5,10,1,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,99.24208773246816,0.3736613221192182,98.60736531891497,99.56445062383277,66.33605313206,46.86552375005423,12.361010585763648,6411
25,5,30,0.5,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,99.05748786486151,0.38230036171677534,98.41334753498566,99.41088318848585,66.15145326445335,46.667586954960946,30.820997346428108,6411
25,5,30,1,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,99.0449637960398,0.37181760614958387,98.41334753498566,99.36558673330453,66.13892919563163,46.667586954960946,32.07340422860067,6411
25,5,10,5,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,98.789061979156,0.6581126907079559,97.79074617142875,99.43645468411671,65.88302737874784,46.86552375005423,58.66969329198541,6413
25,5,30,5,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,98.59189148737276,0.658319596063685,97.59169605948101,99.23851788902343,65.6858568869646,46.667586954960946,78.38674247030961,6413
25,5,100,0.5,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,98.36755408736222,0.37583790686327745,97.73428529123312,98.71485957163699,65.46151948695406,45.97480817213444,99.81437509635771,6411
25,5,100,1,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,98.35503001854049,0.3653648448558606,97.73428529123312,98.66956311645566,65.44899541813234,45.97480817213444,101.06678197853027,6411
25,5,100,5,500,all four pools pass,4,0.9994711792702274,0.9998677948175568,97.90179476613142,0.6590860196145807,96.89502066766396,98.54573910619692,64.99576016572325,45.97480817213444,147.3964145944443,6413
25,1,10,0.5,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,98.52008306979434,0.8531004431389366,97.08102643717557,99.30897387461278,65.61404846938618,46.33137946626483,11.095844256242122,6400
25,1,10,1,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,98.50755722506543,0.8423950829263297,97.08102643717557,99.26367011824073,65.60152262465726,46.33137946626483,12.348428729133587,6400
25,1,30,0.5,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,98.32321787412732,0.8511098555854256,96.88750947801745,99.11022800782483,65.41718327371916,46.133660969636644,30.782363822943438,6400
25,1,30,1,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,98.31069202939841,0.8404053609902077,96.88750947801745,99.06492425145277,65.40465742899025,46.133660969636644,32.0349482958349,6400
25,1,10,5,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,98.06679911724325,0.7758996785427847,97.08102643717557,98.90231040032731,65.16076451683509,46.33137946626483,58.66336525157203,6402
25,1,30,5,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,97.8698825229333,0.7748290064296426,96.88750947801745,98.70459190369913,64.96384792252513,46.133660969636644,78.35502468256841,6402
25,1,100,0.5,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,97.63418968929277,0.8441428068437903,96.21020012096402,98.41461747406701,64.72815508888462,45.44164623143802,99.68518230639803,6400
25,1,100,1,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,97.62166384456386,0.8334413745633069,96.21020012096402,98.36931371769496,64.7156292441557,45.44164623143802,100.9377667792895,6400
25,1,100,5,500,all four pools pass,4,0.9994703389830508,0.9998675847457628,97.18067444284841,0.7711124778496953,96.21020012096402,98.0125771655005,64.27463984244025,45.44164623143802,147.27583269105574,6402
50,1,10,0.5,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.99947215353414,3.520501475895468,88.48586139492402,97.60500990040354,61.09343755312599,43.85830554857038,10.617251654763002,5586
50,1,10,1,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.98694630880523,3.509112761160869,88.48586139492402,97.55970614403148,61.08091170839707,43.85830554857038,11.869836127654468,5586
50,1,30,0.5,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.81217880989672,3.512855842724179,88.31057590858603,97.40986357272587,60.90614420948856,43.665824073119985,29.346586018506077,5586
50,1,30,1,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.7996529651678,3.5014673075346106,88.31057590858603,97.36455981635382,60.89361836475964,43.665824073119985,30.599170491397544,5586
50,1,10,5,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.61602243794397,3.18227803755387,88.48586139492402,96.42923648263286,60.70998783753581,43.85830554857038,58.192148717632556,5588
50,1,30,5,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.4285301743128,3.1745801052934386,88.31057590858603,96.23675500718247,60.52249557390464,43.665824073119985,76.94137508074996,5588
50,1,100,0.5,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.15665210716571,3.4860961376393558,87.69707670640308,96.72685142585405,60.25061750675755,42.99213890904361,94.89925629160683,5586
50,1,100,1,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,93.1441262624368,3.474708237115678,87.69707670640308,96.681547669482,60.23809166202864,42.99213890904361,96.1518407644983,5586
50,1,100,5,500,all four pools pass,4,0.9993519118600129,0.9998379779650033,92.77230725160369,3.1476434603648547,87.69707670640308,95.56306984310609,59.86627265119553,42.99213890904361,142.5636673516609,5588
50,5,10,0.5,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.96645063535222,2.86452204849584,90.32452027424075,97.81424407868495,62.06041603494406,44.1743584398182,10.525826545070641,5484
50,5,10,1,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.9539265665305,2.853298832493757,90.32452027424075,97.76894762350362,62.047891966122336,44.1743584398182,11.778233427243208,5484
50,5,30,0.5,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.78098224209425,2.855845278322305,90.15320171954029,97.6201750323366,61.8749476416861,43.98369655778843,29.072665870866793,5484
50,5,30,1,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.76845817327253,2.8446222171135367,90.15320171954029,97.57487857715527,61.86242357286437,43.98369655778843,30.325072753039358,5484
50,5,10,5,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.57447671539302,2.542074563623591,90.32452027424075,96.74528937388068,61.66844211498486,44.1743584398182,58.096740260360306,5486
50,5,30,5,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.38876528424228,2.5334253210209603,90.15320171954029,96.55462749185091,61.48273068383412,43.98369655778843,76.6678833754343,5486
50,5,100,0.5,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.1318428656914,2.825476682109912,89.55358677808869,96.94093337011742,61.225808265283234,43.31637997068422,93.9866035111533,5484
50,5,100,1,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,94.11931879686966,2.814254170590744,89.55358677808869,96.89563691493609,61.21328419646151,43.31637997068422,95.23901039332588,5484
50,5,100,5,500,all four pools pass,4,0.9993446920052425,0.9998361730013106,93.73877527521469,2.5031682942264246,89.55358677808869,95.8873109047467,60.83274067480654,43.31637997068422,141.66688427819327,5486
5,5,10,0.5,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.8694102976685,0.02103560241269346,99.83506995788443,99.88781510104778,66.96337569726033,47.29854080866516,13.058970233150566,8028
5,5,10,0.5,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.8694102976685,0.02103560241269346,99.83506995788443,99.88781510104778,66.96337569726033,47.29854080866516,13.058970233150566,8028
5,5,10,0.5,500,all four pools pass,4,0.7430426716141002,0.8900685852675788,99.8541317175546,0.01841975367967988,99.83506995788443,99.87537758666817,66.94809711714643,47.29854080866516,14.586828244540778,8001
5,5,10,1,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.83881952636216,0.042072949917041594,99.77013563986958,99.87563020209555,66.93278492595401,47.26801255139281,16.118047363783162,8028
5,5,10,1,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.83881952636216,0.042072949917041594,99.77013563986958,99.87563020209555,66.93278492595401,47.26801255139281,16.118047363783162,8028
5,5,10,1,500,all four pools pass,4,0.7430426716141002,0.8900685852675788,99.80826236613436,0.03684061362237348,99.77013563986958,99.85075517333634,66.9022277657262,47.26801255139281,19.173763386563586,8001
5,5,30,0.5,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.66941370020496,0.02103164545446316,99.63507966041914,99.68781510104778,66.7633790997968,47.0985447162763,33.05862997950468,8028
5,5,30,0.5,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.66941370020496,0.02103164545446316,99.63507966041914,99.68781510104778,66.7633790997968,47.0985447162763,33.05862997950468,8028
5,5,30,0.5,500,all four pools pass,4,0.7430426716141002,0.8900685852675788,99.65413512009106,0.018418057420076513,99.63507966041914,99.67537758666818,66.7481005196829,47.0985447162763,34.586487990894895,8001
5,5,30,1,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.63882292889862,0.04206899296147152,99.57014534240429,99.67563020209555,66.73278832849047,47.068016459003935,36.117707110137275,8028
5,5,30,1,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.63882292889862,0.04206899296147152,99.57014534240429,99.67563020209555,66.73278832849047,47.068016459003935,36.117707110137275,8028
5,5,30,1,500,all four pools pass,4,0.7430426716141002,0.8900685852675788,99.60826576867082,0.03683891705583682,99.57014534240429,99.65075517333634,66.70223116826267,47.068016459003935,39.1734231329177,8001
5,5,10,5,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.59454594256921,0.20978838055148677,99.2521074332017,99.7781594459423,66.68851134216106,47.02411643536659,40.54540574307855,8028
5,5,10,5,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.59454594256921,0.20978838055148677,99.2521074332017,99.7781594459423,66.68851134216106,47.02411643536659,40.54540574307855,8028
5,5,30,5,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.39455854388584,0.20977276439887574,99.05214638791352,99.5781601896369,66.48852394347767,46.82412655094166,60.54414561141596,8028
5,5,30,5,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,99.39455854388584,0.20977276439887574,99.05214638791352,99.5781601896369,66.48852394347767,46.82412655094166,60.54414561141596,8028
5,5,10,5,500,all four pools pass,4,0.7430426716141002,0.8900742114775094,99.08542191081604,0.7348204160711527,97.84072250727367,99.6538103333597,66.17938731040788,47.02411643536659,91.45780891839667,8003
5,5,100,0.5,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,98.96942883257572,0.021019010229930038,98.93511361929059,98.98781646171405,66.06339423216757,46.39856509550794,103.05711674242771,8028
5,5,100,0.5,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,98.96942883257572,0.021019010229930038,98.93511361929059,98.98781646171405,66.06339423216757,46.39856509550794,103.05711674242771,8028
5,5,100,0.5,500,all four pools pass,4,0.7430426716141002,0.8900685852675788,98.95415082999547,0.01841491720935258,98.93511361929059,98.97538408251302,66.04811622958732,46.39856509550794,104.58491700045248,8001
5,5,100,1,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,98.9388380612694,0.0420563576474254,98.87017930127574,98.97563156276182,66.03280346086123,46.36803683823559,106.11619387306031,8028
5,5,100,1,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,98.9388380612694,0.0420563576474254,98.87017930127574,98.97563156276182,66.03280346086123,46.36803683823559,106.11619387306031,8028
5,5,100,1,500,all four pools pass,4,0.7430426716141002,0.8900685852675788,98.90828147857525,0.03683577323325053,98.87017930127574,98.95076166918119,66.00224687816709,46.36803683823559,109.17185214247529,8001
5,5,30,5,500,all four pools pass,4,0.7430426716141002,0.8900742114775094,98.88543460618735,0.7348241450292895,97.64072342337303,99.45381112845868,65.97940000577918,46.82412655094166,111.4565393812653,8003
5,5,100,5,2500,all four pools pass,4,0.7430426716141002,0.8902919708414379,98.69460673616197,0.209720077414285,98.35228272940492,98.87816760993346,65.78857213575381,46.12416865804709,130.5393263838027,8028
5,5,100,5,5000,all four pools pass,4,0.7430426716141002,0.8902919708414379,98.69460673616197,0.209720077414285,98.35228272940492,98.87816760993346,65.78857213575381,46.12416865804709,130.5393263838027,8028
5,5,100,5,500,all four pools pass,4,0.7430426716141002,0.8900742114775094,98.18548382313047,0.7348371039426598,96.94073256385741,98.75382040714997,65.2794492227223,46.12416865804709,181.45161768695326,8003
50,30,10,0.5,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.60496501196877,0.15906738012151558,99.43325995269149,99.78931552937816,66.69893041156061,46.862329018629005,39.50349880312313,4515
50,30,10,0.5,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.60496501196877,0.15906738012151558,99.43325995269149,99.78931552937816,66.69893041156061,46.862329018629005,39.50349880312313,4515
50,30,10,0.5,500,2/4 pools pass,2,0.30547550432276654,0.4838626953864216,99.55701907098704,0.11031746810315125,99.43325995269149,99.67574661676225,66.65098447057888,46.862329018629005,44.29809290129653,4490
50,30,30,0.5,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.40565134695443,0.15870477803573918,99.23393398381394,99.58959257869155,66.49961674654628,46.66300304975146,59.43486530455671,4515
50,30,30,0.5,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.40565134695443,0.15870477803573918,99.23393398381394,99.58959257869155,66.49961674654628,46.66300304975146,59.43486530455671,4515
50,30,30,0.5,500,2/4 pools pass,2,0.30547550432276654,0.4838626953864216,99.35778191595182,0.11003899592947919,99.23393398381394,99.47618361493812,66.45174731554366,46.66300304975146,64.2218084048183,4490
50,30,10,1,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.31227910790822,0.3178493668705551,98.96881405657409,99.68073246063412,66.40624450750006,46.39788312251161,68.77208920917816,4515
50,30,10,1,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.31227910790822,0.3178493668705551,98.96881405657409,99.68073246063412,66.40624450750006,46.39788312251161,68.77208920917816,4515
50,30,10,1,500,2/4 pools pass,2,0.30547550432276654,0.4838626953864216,99.21690756061986,0.22087744677507476,98.96881405657409,99.45480783761471,66.3108729602117,46.39788312251161,78.30924393801466,4490
50,30,30,1,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.11307121643276,0.31750155896866095,98.76967005124804,99.48117932980247,66.2070366160246,46.19873911718556,88.69287835672469,4515
50,30,30,1,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,99.11307121643276,0.31750155896866095,98.76967005124804,99.48117932980247,66.2070366160246,46.19873911718556,88.69287835672469,4515
50,30,30,1,500,2/4 pools pass,2,0.30547550432276654,0.4838626953864216,99.0178085164107,0.22064342059730008,98.76967005124804,99.25551269773159,66.11177391600255,46.19873911718556,98.21914835892974,4490
50,30,100,0.5,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,98.7098406723426,0.15742809902246072,98.53852491720276,98.89179463743882,65.80380607193443,45.96759398314028,129.0159327657412,4515
50,30,100,0.5,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,98.7098406723426,0.15742809902246072,98.53852491720276,98.89179463743882,65.80380607193443,45.96759398314028,129.0159327657412,4515
50,30,100,0.5,500,2/4 pools pass,2,0.30547550432276654,0.4838626953864216,98.66268831799296,0.10951447168926334,98.53852491720276,98.77965698812181,65.75665371758481,45.96759398314028,133.73116820070373,4490
50,30,100,1,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,98.4178878581329,0.31636520580029565,98.07518106287998,98.78414341132195,65.51185325772474,45.504250128817496,158.21121418671032,4515
50,30,100,1,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,98.4178878581329,0.31636520580029565,98.07518106287998,98.78414341132195,65.51185325772474,45.504250128817496,158.21121418671032,4515
50,30,100,1,500,2/4 pools pass,2,0.30547550432276654,0.4838626953864216,98.3235430054451,0.2204513957670065,98.07518106287998,98.56018803224607,65.41750840503694,45.504250128817496,167.6456994554894,4490
50,30,10,5,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,97.04512329753561,1.5868404594275354,95.32736918149746,98.88980529702908,64.13908869712746,42.75643824743498,295.48767024643837,4515
50,30,10,5,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,97.04512329753561,1.5868404594275354,95.32736918149746,98.88980529702908,64.13908869712746,42.75643824743498,295.48767024643837,4515
50,30,30,5,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,96.84760536457225,1.5863558018762356,95.12976524213087,98.69196092120981,63.941570764164084,42.55883430806839,315.239463542776,4515
50,30,30,5,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,96.84760536457225,1.5863558018762356,95.12976524213087,98.69196092120981,63.941570764164084,42.55883430806839,315.239463542776,4515
50,30,10,5,500,2/4 pools pass,2,0.30547550432276654,0.48400856518720514,96.24231569663289,0.8800922107964588,95.32736918149746,97.59896907804945,63.336281096224724,42.75643824743498,375.7684303367118,4492
50,30,100,5,2500,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,96.15932741778246,1.5834757259745744,94.44037460837976,98.00065577433983,63.2532928173743,41.869443674317274,384.06725822175383,4515
50,30,100,5,5000,2/4 pools pass,2,0.30547550432276654,0.4858651538425024,96.15932741778246,1.5834757259745744,94.44037460837976,98.00065577433983,63.2532928173743,41.869443674317274,384.06725822175383,4515
50,30,30,5,500,2/4 pools pass,2,0.30547550432276654,0.48400856518720514,96.04513606344304,0.8799290335127408,95.12976524213087,97.40146618157061,63.13910146303489,42.55883430806839,395.48639365569545,4492
50,30,100,5,500,2/4 pools pass,2,0.30547550432276654,0.48400856518720514,95.35838915354688,0.8790989883654057,94.44037460837976,96.71372118702868,62.45235455313872,41.869443674317274,464.1610846453121,4492
25,30,10,0.5,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,99.46238285799528,0.23166740578357978,99.17798381164705,99.73529701575428,66.55634825758713,46.72507777808003,53.76171420047115,6794
25,30,10,0.5,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,99.46238285799528,0.23166740578357978,99.17798381164705,99.73529701575428,66.55634825758713,46.72507777808003,53.76171420047115,6794
25,30,10,0.5,500,rejected: low clear rate,0,0.13910761154855644,0.32512432369279826,99.39520576507374,0.16553631681712638,99.17798381164705,99.58893401392666,66.48917116466558,46.72507777808003,60.47942349262539,6769
25,30,30,0.5,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,99.26317843507809,0.2312083325626085,98.97968103567108,99.53556005349463,66.35714383466993,46.5257518092025,73.68215649219161,6794
25,30,30,0.5,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,99.26317843507809,0.2312083325626085,98.97968103567108,99.53556005349463,66.35714383466993,46.5257518092025,73.68215649219161,6794
25,30,30,0.5,500,rejected: low clear rate,0,0.13910761154855644,0.32512432369279826,99.19610095153325,0.16514760124753697,98.97968103567108,99.3893505977083,66.29006635112509,46.5257518092025,80.3899048466751,6769
25,30,10,1,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,99.02774489634703,0.46257761430529354,98.46067404211904,99.57210112609647,66.12171029593887,46.12338064141367,97.22551036529661,6794
25,30,10,1,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,99.02774489634703,0.46257761430529354,98.46067404211904,99.57210112609647,66.12171029593887,46.12338064141367,97.22551036529661,6794
25,30,10,1,500,rejected: low clear rate,0,0.13910761154855644,0.32512432369279826,98.8939914999129,0.3307994698328162,98.46067404211904,99.28025487607474,65.98795689950474,46.12338064141367,110.60085000871014,6769
25,30,30,1,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,98.82866506288751,0.4621656383630528,98.26237126614306,99.37254710272639,65.92263046247936,45.92423663608762,117.13349371124858,6794
25,30,30,1,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,98.82866506288751,0.4621656383630528,98.26237126614306,99.37254710272639,65.92263046247936,45.92423663608762,117.13349371124858,6794
25,30,30,1,500,rejected: low clear rate,0,0.13910761154855644,0.32512432369279826,98.69505288237544,0.3305046200779235,98.26237126614306,99.08096118776508,65.78901828196727,45.92423663608762,130.49471176245663,6769
25,30,100,0.5,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,98.56763827616209,0.2295469745937971,98.28683279042224,98.83736338174185,65.66160367575392,45.83034274259132,143.2361723837917,6794
25,30,100,0.5,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,98.56763827616209,0.2295469745937971,98.28683279042224,98.83736338174185,65.66160367575392,45.83034274259132,143.2361723837917,6794
25,30,100,0.5,500,rejected: low clear rate,0,0.13910761154855644,0.32512432369279826,98.50130360371016,0.1641067281173657,98.28683279042224,98.69220660346538,65.59526900330201,45.83034274259132,149.86963962898398,6769
25,30,100,1,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,98.13386967575305,0.46083095266049146,97.56952302089422,98.6752943931589,65.22783507534488,45.229747647719556,186.61303242469583,6794
25,30,100,1,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,98.13386967575305,0.46083095266049146,97.56952302089422,98.6752943931589,65.22783507534488,45.229747647719556,186.61303242469583,6794
25,30,100,1,500,rejected: low clear rate,0,0.13910761154855644,0.32512432369279826,98.00126263393565,0.3300633079537258,97.56952302089422,98.38531218559574,65.0952280335275,45.229747647719556,199.8737366064339,6769
25,30,10,5,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,95.68808066586409,2.273350718744445,92.94805435017717,98.37276635894207,62.78204606545593,41.4191779614255,431.19193341359113,6794
25,30,10,5,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,95.68808066586409,2.273350718744445,92.94805435017717,98.37276635894207,62.78204606545593,41.4191779614255,431.19193341359113,6794
25,30,30,5,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,95.49258811118386,2.271598764521624,92.75668053748491,98.17565362849801,62.5865535107757,41.222503398992764,450.741188881614,6794
25,30,30,5,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,95.49258811118386,2.271598764521624,92.75668053748491,98.17565362849801,62.5865535107757,41.222503398992764,450.741188881614,6794
25,30,100,5,2500,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,94.81138741733284,2.263916522708524,92.0931954160056,97.4868550567792,61.905352816924676,40.53646876407206,518.8612582667166,6794
25,30,100,5,5000,rejected: low clear rate,0,0.13910761154855644,0.3272128307083082,94.81138741733284,2.263916522708524,92.0931954160056,97.4868550567792,61.905352816924676,40.53646876407206,518.8612582667166,6794
25,30,10,5,500,rejected: low clear rate,0,0.13910761154855644,0.3252687989125044,94.7398353782448,1.3367319939617164,92.94805435017717,96.28004268201454,61.83380077783664,41.4191779614255,526.01646217552,6771
25,30,30,5,500,rejected: low clear rate,0,0.13910761154855644,0.3252687989125044,94.54489909701562,1.3353962737102711,92.75668053748491,96.08465947932689,61.638864496607454,41.222503398992764,545.5100902984384,6771
25,30,100,5,500,rejected: low clear rate,0,0.13910761154855644,0.3252687989125044,93.86598345206755,1.329540359033291,92.0931954160056,95.4042147222476,60.9599488516594,40.53646876407206,613.4016547932442,6771
10,30,10,0.5,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,99.4042946204595,0.28247741638734625,99.03369868157726,99.7190738769037,66.49826002005133,46.65979140590179,59.570537954050074,8171
10,30,10,0.5,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,99.4042946204595,0.28247741638734625,99.03369868157726,99.7190738769037,66.49826002005133,46.65979140590179,59.570537954050074,8171
10,30,10,0.5,500,rejected: low clear rate,0,0.1004263382283278,0.2704975967529253,99.33228689370391,0.21284201678844464,99.03369868157726,99.56130718298843,66.42625229329575,46.65979140590179,66.7713106296092,8146
10,30,30,0.5,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,99.20520182387011,0.2818830362697741,98.83571452983394,99.51933684563252,66.29916722346195,46.46057848921162,79.47981761298958,8171
10,30,30,0.5,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,99.20520182387011,0.2818830362697741,98.83571452983394,99.51933684563252,66.29916722346195,46.46057848921162,79.47981761298958,8171
10,30,30,0.5,500,rejected: low clear rate,0,0.1004263382283278,0.2704975967529253,99.13329834093761,0.21231961186865053,98.83571452983394,99.36172556216867,66.22726374052945,46.46057848921162,86.67016590623949,8146
10,30,10,1,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.91276517991736,0.5632004350978885,98.17537817691476,99.5404036510957,66.0067305795092,45.99354173017483,108.72348200826396,8171
10,30,10,1,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.91276517991736,0.5632004350978885,98.17537817691476,99.5404036510957,66.0067305795092,45.99354173017483,108.72348200826396,8171
10,30,10,1,500,rejected: low clear rate,0,0.1004263382283278,0.2704975967529253,98.76948252731573,0.4245044737837851,98.17537817691476,99.22620346367096,65.86344792690757,45.99354173017483,123.05174726842696,8146
10,30,30,1,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.71395594874673,0.5626152531472389,97.9777298950008,99.34094868702758,65.80792134833857,45.794510777036145,128.6044051253278,8171
10,30,30,1,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.71395594874673,0.5626152531472389,97.9777298950008,99.34094868702758,65.80792134833857,45.794510777036145,128.6044051253278,8171
10,30,30,1,500,rejected: low clear rate,0,0.1004263382283278,0.2704975967529253,98.57085805558938,0.42406306963923374,97.9777298950008,99.02707060740858,65.66482345518122,45.794510777036145,142.91419444106214,8146
10,30,100,0.5,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.51008140142848,0.279891320442585,98.1438637661763,98.82130924005989,65.60404680102032,45.765565105256194,148.99185985715238,8171
10,30,100,0.5,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.51008140142848,0.279891320442585,98.1438637661763,98.82130924005989,65.60404680102032,45.765565105256194,148.99185985715238,8171
10,30,100,0.5,500,rejected: low clear rate,0,0.1004263382283278,0.2704975967529253,98.43898163015001,0.21101468188001132,98.1438637661763,98.66486361119594,65.53294702974185,45.765565105256194,156.1018369849991,8146
