timestamp,block_number,block_timestamp,tx_hash,log_index,source_feed,source_label,base_feed,quote_feed,base_answer,quote_answer,base_decimals,quote_decimals,reference_price_wad,reference_price
1760055479,23543705,1760055479,0x48d52f9d15fd427e0458b72c0576bd5a13db8e4d7bedaf4454242ec440671464,320,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,base_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,2211560000,437153000000,8,8,5059006800822595,0.005059006800822595
1760059007,23543993,1760059007,0x97a46a74fb7448afcecf9f899bf05c59d5742cd6e14b316d06889b305d3f2938,276,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,quote_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,2211560000,438811343189,8,8,5039887948036614,0.005039887948036614
1760059091,23544000,1760059091,0x8cdacc1b2f57f1ae8395e449cd124f1dd773940c7d4ab3a6c49e771f9f53677d,260,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,base_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,2213230000,438811343189,8,8,5043693683749514,0.005043693683749514
