block_number,timestamp,tx_hash,log_index,event_type,tick_lower,tick_upper,amount,amount0,amount1
23544001,1760059103,0x12981bce1ac848c01e2adbc630d5aef538961aaf8171f354413347323157556b,27,mint,-53160,-52620,10258841706763890302,1976426513995672728,9569685553572758
