tick_index,liquidity_net,liquidity_gross
-63960,85013378663033745567,85013378663033745567
-63900,67493976470514336451821,67493976470514336451821
-63840,11855577141726385701,11855577141726385701
-63780,15822449669864531903507,50129117462310272217927
-63720,187649050011476905332745,322637002952505578236387
-63660,1916839436730369808474,1916839436730369808474
-63600,79634986142534913866,79634986142534913866
-63540,42476677515698509061,64207696902405327921
-63480,65718630718135089266,65718630718135089266
-63420,11731942861395177244445,11731942861395177244445
-63360,7359198319043077581,7359198319043077581
-63300,30594859724008046567,30594859724008046567
-63240,4277830329368823402,4277830329368823402
-63180,223186006405457604731,223186006405457604731
-63120,3584040918756281249,70742444046302619653
-63060,1701077941973240205450,1701077941973240205450
-63000,-33169193614782444967964,33431315343146929837472
-62940,10256077777361934205,10256077777361934205
-62880,7705585137319646202,7706972066842661848
-62820,151286226334144221641,151286226334144221641
-62700,344125185549296535208,344125185549296535208
-62640,210183578088842218890,210183578088842218890
-62580,-11013343578051420291400,11207457877685950198464
-62520,-43973272277739507427,93927163747910519971
-62460,-184049312411986594567,186177896062486753029
-62400,437982776369828865188,437982776369828865188
-62340,-17719219365117644069532,17840774648816822311072
-62280,4276743894456470878534,4276743894456470878534
-62220,-761804141791657653542,793522731005638509902
-62160,120225120087918068965,411347816895553605593
-62100,800525078796356871084,811807605608584082792
-62040,1014711409409351818651,1014711409409351818651
-61980,-937763669192141151200,949437312783898840548
-61920,1030816404945719395946,1030816404945719395946
-61860,-1684897190250890425837,3500050698334703916087
-61800,-75370145910885188883,334396003561708389067
-61740,2901644012283312021547,2901644012283312021547
-61680,201303808105399100530,208363135189349593694
-61620,1199181382010096932677,1273131002283692591991
-61560,-105149562808448654822,112063242609833618190
-61500,949290201084570613406,949290201084570613406
-61440,11888560908852751423853,11888560908852751423853
-61380,-323457368519857772682,353526876866062166498
-61320,2234335569372254584248,2234335569372254584248
-61260,-50851037302970616657,155423982254640734675
-61200,-395164915570616205691,895062255704076482029
-61140,-2628361628222006350482,2669203838536711799410
-61080,-546906405323076540279,1696548575977849943247
-61020,16403994546878495158,16403994546878495158
-60960,-30940104037217610082801,31547773577061070460647
-60900,611972853445412266202,642717003971768884486
-60840,640655700496853840407,640655700496853840407
-60780,1200730814154791189016,1208881258314173827274
-60720,-10073983126274751102405,10343471966164143947679
-60660,1969118619296972697663,1996261505115693986823
-60600,1034589004876836052654,1034589004876836052654
-60540,2680217130816484020667,2680217130816484020667
-60480,5352180975101905508184,5388416004357483786708
-60420,91641917827494316325,91641917827494316325
-60360,364727098061357978925,364727098061357978925
-60300,270014551159998972011,278748248754222822353
-60240,53096010461178314468,53096010461178314468
-60180,265440171080822553212,265440171080822553212
-60120,187190004268288018,187190004268288018
-60060,161473028097690703340,161473028097690703340
-60000,-331301025075481083934,588586748175773436958
-59940,-253971155132890977254567,255949781102405532720811
-59880,6625708924224087259926,6867016561414292556674
-59820,-1370195225513377142946,1920085988328479025016
-59760,137874959756423409233,137874959756423409233
-59700,-11123828500180217796157,12364725160978424874907
-59640,675904271640275577187,675904271640275577187
-59580,40980477347397730789,44084198330083413533
-59520,-1282376790512502908028,1292896634614951678054
-59460,859795577326922952,859795577326922952
-59400,1164251187055184513967,1164251187055184513967
-59340,161955785728269347652700,161955785728269347652700
-59280,905549697869075839525,921764454886138578843
-59220,842887550036240281,842887550036240281
-59160,133139674225207918284,293029648273873390616
-59100,-28709324242896964257,28709324242896964257
-59040,450554284403433071787,469568961190418986819
-58920,1400687858495946308,1400687858495946308
-58860,-5376680474969033960367,5398563058369171946263
-58800,101250456047697184947,101250456047697184947
-58740,240730331996511072733,254091671098736320761
-58680,-1796022627054967807010,1912024882410240760326
-58620,65044350255546760071632,65044350255546760071632
-58560,5923669251971639920,17380603210022603580
-58500,-427161666423761726701,440721842100149877361
-58440,-16066555633058768146,141410525902246801204
-58380,-907038252605182864283,946298841998942810271
-58320,-1185518565899758851,3370898138048700069
-58260,-242329286392014747637,242329286392014747637
-58200,1690972699438134353,19663259002969745781
-58140,-285161123051847907576,285161123051847907576
-58080,-2467054585854230221906,2521122189894546942510
-58020,-76878172740649341583,94390507925125872999
-57960,20923968414733252284,20923968414733252284
-57900,-424996914419274067874,1008217235731014361338
-57840,151503274288314118801,269798331800648211297
-57780,152224594169180364407,152224594169180364407
-57720,-1511283337068688008170,1512744329725863397702
-57660,-360332774475213214937,371067390905506361647
-57600,151577799285382125855,217585422464548316135
-57480,-1800798987909199961609,1800808404650297904039
-57420,454261708801193212622,1143242224127058713600
-57360,-2388234354331655659982,2613345146042041262488
-57300,311455922001777711,311455922001777711
-57240,-1170947970596348575,1170947970596348575
-57180,480493199802700309336,484175638174735606440
-57120,-161968761431150839690927,161969942004459217151665
-57060,-32082712441117430458,569947500424135268630
-57000,-2080916288229532262,2080916288229532262
-56940,-1812660669544968641792,2061953756236039896980
-56880,15839784920544842264552,16188015196065181250798
-56820,-106913352399783914323,1369746237596840880879
-56760,-16018539564338627896846,16410335528665589427780
-56700,-76256224825839699241,76312941306847862503
-56640,239409212330803909472,579281849153664449004
-56580,87685202575798660189215,90892273566445702753777
-56520,613604771495712754788,695085069283143567056
-56460,-73638044335843459428,73643771387783369696
-56400,7244525512674639568,7323265401341360808
-56340,439157029330086066015,441627906092401315665
-56280,10569406453092408806,10569406453092408806
-56220,-93006884569379783591,174671670002584797095
-56100,253999582585168321148,278029819091908616220
-56040,356313275048630726018,451567915031667919222
-55980,-725134560613907140343,734997516577763772767
-55920,153441440319984357059,567092735121176088345
-55740,-2101844902004236424643,2101844902004236424643
-55680,2320886506606706318,2320886506606706318
-55620,-3186791913983736,3186791913983736
-55560,124015125450583937524,124015125450583937524
-55500,338204779760212733918,339043341095813206486
-55440,74779639659074183459,341545909157839563377
-55380,40732196563495832902,40732196563495832902
-55320,-1933303519008259493728,1933303519008259493728
-55260,-949920048803126798501,1394570156094978890957
-55200,-3276980588845609800291,3667409283078951624337
-55020,723913198682128232733,2941235915979820575479
-54960,-7599768794419959517,10528410057124032393
-54900,6076276663095793127,6076276663095793127
-54840,-24409330525126509033,67758027290521291359
-54780,196312072966508137139,196312072966508137139
-54720,8058612449098120659823,10385211194885573748367
-54660,-170493828768414515368,170493828768414515368
-54600,6635249706072666976,8096242363248056508
-54540,2775684738065097551,4066889161026031229
-54480,-583074565229815191214,592204052730404002678
-54420,127757460203518185779,127757460203518185779
-54360,-2561746256076059568913,2604795839403863162191
-54300,338275394826119569790,338275394826119569790
-54240,29713391427417825580,35702231860352484386
-54180,-7158909268741556201,8935685292857135951
-54120,-610622497717378425346,624473675309135018054
-54060,-3050620990644659284777,3427038151100024372441
-54000,-745370919866221130149,765423135732932147295
-53940,-396222101100911941014,565299349406004621720
-53880,-9213154049756749382284,9218668010847481411806
-53820,16290077734230447,39248724722624107
-53760,-26722057552625745156,28641702008195994252
-53700,-1143731445999665213,2469302440246529247
-53640,-206517570584761146269,206517570584761146269
-53580,-4639437990224188002,45642667768021804704
-53520,-3315884722417644064,3315884722417644064
-53460,-53758967996493486575,329012252285258206183
-53400,568909495044106248307,568909495044106248307
-53340,-184501921227480296688,184501921227480296688
-53280,-336362733362696217354,336362733362696217354
-53220,-4917310724136439672973,4917635640988301726103
-53160,9061828602019711255,9265622454767024995
-53100,-257548242665241220412,261415788510914498666
-53040,-417985363840959302688,500657889341308083108
-52980,-508757197331627011747,1188276511009736344375
-52920,-27855120513030046185,34135286876904347837
-52860,-52747816074951316130,52747816074951316130
-52800,-227918826223987052923,318744140049357796401
-52740,-125082511357651901310,125082511357651901310
-52680,47375070746519930706,47375070746519930706
-52620,282639395003081555334,1285277907541692036180
-52560,-206462263980477844408,245851608006211319596
-52500,-89908118625199049,89908118625199049
-52440,-739610117246939731,739610117246939731
-52380,-1183995821138498852896,1183995821138498852896
-52320,-19902260646863622067,19902260646863622067
-52260,-219161083291203811481,236387662102251409681
-52200,-283802803415270385230,284398659517431837962
-52140,-653450302143152714,653450302143152714
-52080,1486500167813917689,1574198737966092637
-52020,-3340278543963413038440,3340278543963413038440
-51960,-63272144040368619917885,66143935326851562303463
-51840,-19266242437587427847,19266242437587427847
-51780,-1068231263705575100784,1068231263705575100784
-51720,-26788552387405751300,26788552387405751300
-51660,-2471866676083512,2471866676083512
-51600,-25813954798133336176,25813954798133336176
-51540,-515761735298216210131,518503366135146239781
-51480,-47253230217138530,47253230217138530
-51360,-17561162202675582136,17561162202675582136
-51300,-568583729217148152902,568583729217148152902
-51240,-118437243631999057597,118437243631999057597
-51180,-166450694456884386359,337229039114786515857
-51120,-68503485220098916823,69394810178994320913
-51060,4274439840206450833,4274439840206450833
-51000,-21918975085058393439,23314835461272273369
-50940,142292312063397361555,142292312063397361555
-50880,-360172789235919272575,360172789235919272575
-50760,15846821425935866285,15850631829580162215
-50700,3765795920631213157,4848733356528653613
-50640,-5342081166538677093,6766614934567283289
-50580,383995753785830744,383995753785830744
-50520,-2123965208178888270,2123965208178888270
-50460,33975956296156408270,34305217368224773422
-50400,-4604938993091646160,4604938993091646160
-50340,328740725291617095491,329067296615543631369
-50280,-136063280048972165,1326580392160105589
-50220,-468789578493525382847,468789578493525382847
-50160,-941134798421255780,5203502541362376842
-50100,-5545738932213725391,413269037255151212223
-50040,-42273445243660538563,48606269434239735825
-49980,-633382792004765056846,633382792004765056846
-49920,-21844690325179663196,21844690325179663196
-49860,34026804336816026577,96642406543018604247
-49800,-64049334503798254111,64049334503798254111
-49740,-15227826224536655810,53687465593314993412
-49620,137420477913818140323,185439026293296639931
-49560,-40708571258572183056,40956214174632830448
-49500,-6870075152198389216149,6905827011585202788815
-49440,-20487624509326503664,27693346890779963014
-49380,530420488288837227563,530420488288837227563
-49320,734147421207979016982,962596605429174221336
-49200,-394665805715733451583,394665805715733451583
-49140,-109209557484635125275,109209557484635125275
-49080,30294276716712122756,30798254794388595744
-49020,-66238698355038567,66238698355038567
-48960,-3136490058837897854,342976976258716123016
-48900,-24188007290660524756,80913346067497769478
-48840,-319901236715542586782,319901236715542586782
-48780,77693146611954620173,90372957520852859657
-48720,142647577349148740957,143633009337737363271
-48660,-318166674754718857962,622087458475273773020
-48600,485805990223202235,485805990223202235
-48540,-423004093763640494119,423004093763640494119
-48480,53750651475663837063,164330377428055433093
-48420,33114303883167836214,33157111657188963342
-48360,-25471955163900673986,44534307496681811046
-48300,18173276067456132519067,18415756359630548530189
-48240,2998913244186913776450,3058274973427417066126
-48180,-91121759848105681086,97974948199431790610
-48120,302280918610355081898,589207846490877490854
-48060,-738217481839630917513,755849790952412196231
-48000,-543635015510120423206,1032914351294957382056
-47940,2119765932534449697072,2889901281387315584524
-47880,574553504798988497474,726518013525343471704
-47820,474806067464303641926,475071595003959068766
-47760,9607137023718211032,10867094085075731570
-47700,-170507488873814119267,561216774492246304441
-47640,-27506587063089270767,122375718811043446635
-47580,122666930024374690460,128264688214760223746
-47520,-714999997206773471057,768556022627531048865
-47460,-21180927200498915952909,21924251818085539566933
-47400,25649208969752431600,62449422707558537452
-47340,1127352052904339822812,1241853755626041105930
-47280,-602430060263239452179,1288751915695312702829
-47220,432164976490372687752,610804747976525011330
-47160,-24971689191195067975588,26994297510245774059542
-47100,843233079524130231008,1500653819236836918776
-47040,367207467078688667160,651034577299804050572
-46980,-453506280869392015411,1870206287751854634575
-46920,-1227707566877986042936,1494181253457114797490
-46860,-170791392653865094618,823854462433097592046
-46800,2111435569690783736415,2698691241648555493807
-46740,-473494311901807945804,487696854067606971364
-46680,-207412629335565456862,339488689232471929158
-46620,197649145117634096665,484671718517354815619
-46560,2061575329664343913594,2123324966618840573686
-46500,-573387468733262306656,826842021271767001164
-46440,2029359402566911379662,4971580567184521487922
-46380,741300235090719533729,1045104717803597348567
-46320,-2740783956711703300740,4632347305175440877224
-46260,-957403346576413763088,1323206170966123043062
-46200,-215310547469458197286,1681736452090773928340
-46140,357197457473649035642,640357590211641045636
-46080,-90196254371865278882198,91083901106210579454506
-46020,951779045152123356457,1752576539555015327849
-45960,-189837908464331246843,325790250071893514789
-45900,-56420288535620590375,73341267254559140549
-45840,-633793114455821463777,644451274109411504513
-45780,-119996565442556350731,128461923892593672299
-45720,-1489302301285349866777,4778573302317160730059
-45660,-1172050463499833234513,1278084625921827002847
-45600,-3656171471238486958833,3670156816475426046533
-45540,194617197701173115976,230272102613608174762
-45480,1045703663789431642367,1045804371939867088393
-45420,-16450517301478677266,232568514477910679902
-45360,-992015534563577418282,1181470838913498535652
-45300,107895501534521920983,107895501534521920983
-45240,-78137965941980410258,96000583181450190760
-45180,-6224251175406775918,6224251175406775918
-45120,-323195385420403627536,373389968366153056124
-45060,-297233809506194872351,451273623687802858039
-45000,-184458403248881842867,360940674030996390447
-44940,-94326872092696142365,375269641366851310037
-44880,-214463629022844238796,618925424167966349760
-44820,4053484329656789982171,4303196590967912905621
-44760,-3002814213946278699829,3491225941891442792101
-44700,-635355287614209230329,1621269422269684970645
-44640,1262532486212423468958,1836431223268169885252
-44580,1492568386071877563263,2675681204265863977207
-44520,-195395524373011006267,455400387468933916539
-44460,-1828474411142867919018,1914006671262066865586
-44400,-1566356342303735582812,1718735942329321173478
-44340,1693920937844691455707,1953882754219477468299
-44280,635007982166700911779,1161084199674782445975
-44220,-1892020414585070866873,2736743733777739553601
-44160,-301760942607052456206,638115477303274615230
-44100,-387466943082363972988,935248259699582876834
-44040,-470995277754124236856,957249214605036362852
-43980,-890467228974653511820,890467228974653511820
-43920,-239196204306037823024,239196204306037823024
-43860,-129333560127132177117,164929523768962334433
-43800,-228743896049631912724,228743896049631912724
-43740,-15716273876664469555,15716273876664469555
-43680,-275268400761062540924,275268400761062540924
-43620,-98711909015645016207,98711909015645016207
-43560,-583696273381088826036,830243294336829214104
-43500,-313397052887529276748,313397052887529276748
-43440,-257265170269478749688,257265170269478749688
-43380,-24804746271508430723,25297755105401534833
-43320,-392277312769868603,392277312769868603
-43260,-35446076409505023021,35446076409505023021
-43200,-265876664505922037196,267389241768545281794
-43140,-1160523119817874471,1160523119817874471
-43080,-7028118063980905249,7381567301109415367
-43020,-2986794679596160177,2986794679596160177
-42960,-169023217506717298967,169023217506717298967
-42900,-531692255398876867404,531692255398876867404
-42840,-1981125986720271866,1981125986720271866
-42780,-19398253199566676051,19398253199566676051
-42720,-921918271803454912,921918271803454912
-42660,-146503764715902386571,146503764715902386571
-42600,-1163675698600003460,1163675698600003460
-42540,-23987103807379685984,23987103807379685984
-42480,-55703710577565928377,55703710577565928377
-42420,-143440733250006223028,143440733250006223028
-42360,-402846258694697931582,402846258694697931582
-42300,-50456540098730974833,50456540098730974833
-42240,-3788840553837190560,3788840553837190560
-42180,-403901421508917884599,403901421508917884599
-42120,-632790202143285828,632790202143285828
-42060,-75439515301131694861,75439515301131694861
-42000,-50169752858005066198,50169752858005066198
-41940,-5313351794479244709,5313351794479244709
-41880,-97728055185398297,97728055185398297
-41820,-13262178206675699266,13262178206675699266
-41760,-592543430596065712764,592543430596065712764
-41580,-21687477849223738869,21687477849223738869
-41520,-52407655925529798125,52407655925529798125
-41460,-78894035012959795610,78894035012959795610
-41400,-44871429631923628223,44871429631923628223
-41340,-6017199436253494899,6080965077403590353
-41280,-119073662116209818189,119073662116209818189
-41220,-32922876433390492785,32922876433390492785
-41160,-14319032518770399397,14319032518770399397
-41100,-3395500466312689551,3395500466312689551
-41040,-12143650335999703800,12143650335999703800
-40980,-59618057186642058158,59618057186642058158
-40920,-384231963083236422378,384231963083236422378
-40860,-7672924746425509575,7672924746425509575
-40800,-437717279394093899,437717279394093899
-40740,-5326464934996513184,5326464934996513184
-40680,-3452738397894880304,3452738397894880304
-40620,-4350290271418924412,4350290271418924412
-40560,-946679131475127309,946679131475127309
-40500,-21667759707816553950,21667759707816553950
-40440,-24968695360699790439,24968695360699790439
-40380,-26021083563887585843,26021083563887585843
-40320,-7944726727986985324,7944726727986985324
-40260,-6925588795878296354,6925588795878296354
-40200,-59901761217519597172,59901761217519597172
-40140,-35876419049579411,35876419049579411
-40080,-87971716816075139344,87971716816075139344
-40020,-3266145556811190827,3266145556811190827
-39960,-27769401228427277,27769401228427277
-39900,-959822227785124548,959822227785124548
-39840,-763734387579049279,763734387579049279
-39780,-513909138607922142,513909138607922142
-39660,6007347764806300491,6007347764806300491
-39600,-4943745638783135774,4943745638783135774
-39540,-15728111602827280506,15728111602827280506
-39300,-46068309405104813,46068309405104813
-39240,-8305842786237559446,8305842786237559446
-39180,-5124301255536148232,5124301255536148232
-39120,-301251077621730874407,307452860863304757117
-39060,-67560813751143937757,67560813751143937757
-38760,-108112802633286132870,108112802633286132870
-38700,-806007359823779543935,806007359823779543935
-38640,-4894342443884700864,4894342443884700864
-38580,-23806312097046132821,23806312097046132821
-38460,-23297130694178349235,23297130694178349235
-38340,-371827086871535344,371827086871535344
-38280,-924453545110806915,924453545110806915
-38220,-10737930006173010942,10737930006173010942
-38160,-57681708945675805512,57681708945675805512
-38100,-106397242756817891457,106397242756817891457
-37740,-1288946206466921087,1288946206466921087
-37440,-154403225291576097,154403225291576097
-37380,-87682209984963321,87682209984963321
-37320,-10626159774811967331,10921596389401940283
-37260,-6190211821609936063,6190211821609936063
-37200,-3012478618022217559,3012478618022217559
-37140,-36488580891689082178,36488580891689082178
-36900,-839662251313940004,886553582204887500
-36840,-2552644948895549519,5017545741293020613
-36780,-8613289405523799100,8613289405523799100
-36720,-383995753785830744,383995753785830744
-36240,-67503650824458150939,67503650824458150939
-35700,-19930754657835054369,19930754657835054369
-35580,-608822404485450495390,608822404485450495390
-35100,-5630457275089674,5630457275089674
-35040,-285087815678524423101,285087815678524423101
-34980,-10242403324655742828,10242403324655742828
-34860,-873634552287350560442,873634552287350560442
-34740,-639316322094447514,639316322094447514
-34680,-2622161500746639302,2622161500746639302
-34320,-87787950923387513,87787950923387513
-34020,-230972094347047965123,230972094347047965123
-33840,-2568679503606176,2568679503606176
-32880,-5676591574129156503,5676591574129156503
-32760,-9862807026331864985,9862807026331864985
-32580,-9531640189102002747,9531640189102002747
-32280,-51178018972897921,51178018972897921
-32220,-46545355570389039083,46545355570389039083
-31800,-14624252390770526539,14624252390770526539
-31740,-9561997323053421776,9561997323053421776
-31140,-536404584499960185947,536404584499960185947
-31020,-58001127677636476658,58001127677636476658
-30600,-8389993068584290,8389993068584290
-29940,-93657720782301193942,108624148818297003926
-29760,-16450937436302052316,16450937436302052316
-29640,-292500452210334848,292500452210334848
-28500,-697930188106939965,697930188106939965
-27180,-4276722490569460314970,4276722490569460314970
-27060,-3631332334446909,3631332334446909
-26820,-10002401452929992156,10002401452929992156
-25560,-29390225734575904044,29390225734575904044
-25260,-195147144251064233,195147144251064233
-24600,-15513467380194540,15513467380194540
-24060,-275125374287614757,275125374287614757
-23940,-10149189036764910792,10149189036764910792
-23820,-133188146685505400,133188146685505400
-23040,-115699007688039771338,115699007688039771338
-22980,-1446110111337813376,1446110111337813376
-22800,-102496787287126906069,102496787287126906069
-22500,-192548779953468460161,192548779953468460161
-22020,-4592615334108992475,4592615334108992475
-21180,-1714636542538748906,1714636542538748906
-20820,-38931317951986991,38931317951986991
-20400,72711621325344094833,72711621325344094833
-20280,-1499472890193099742,1499472890193099742
-19860,-320375781888921132,320375781888921132
-19680,-1155135674249480604,1155135674249480604
-18960,201683509098286149076,201683509098286149076
-18840,-201683509098286149076,201683509098286149076
-16920,-117953969976944425,117953969976944425
-16500,-1409245106840294,1409245106840294
-16080,-159358941337538880,159358941337538880
-14700,-72711621325344094833,72711621325344094833
-14220,-2095219044984103399,2095219044984103399
-12060,-7483214017997904992,7483214017997904992
-11280,-1697591441129462185,1697591441129462185
-6960,125318759740718302903,125318759740718302903
-6900,-118489877032876002718,118489877032876002718
-3540,-8203195169271930869,8203195169271930869
-3360,26762108776450760918,26762108776450760918
-3060,2251134124180691812,2251134124180691812
-2220,-84567220290103164,84567220290103164
-2040,-138402895201008941,138402895201008941
-660,-6692008418365418628,6692008418365418628
-420,-79882970853774020,79882970853774020
0,-16362860931688858784,19776113120924968226
60,-410722419578480315,410722419578480315
960,-129297810063769685,129297810063769685
1260,-127139409511076881,127139409511076881
3120,-176724618564255059,176724618564255059
3420,712721767026022689951,712721767026022689951
3540,-712721767026022689951,712721767026022689951
3660,1729156926832847230,1729156926832847230
4320,639936953371302309992,639936953371302309992
4380,-639936953371302309992,639936953371302309992
5100,-26762108776450760918,26762108776450760918
6540,-2251134124180691812,2251134124180691812
6960,-14112628652478337,14112628652478337
16080,552461692233278343021,552461692233278343021
16500,-552461692233278343021,552461692233278343021
19440,-146999754904054620199,146999754904054620199
20340,-1706626094618054721,1706626094618054721
23040,-224339058788748232,224339058788748232
36900,41899077791905360874,41899077791905360874
39120,-2032338076661281779,2032338076661281779
43440,-1156860793226229226,1156860793226229226
44040,8696023668093009216884,8696023668093009216884
44400,-41899077791905360874,41899077791905360874
44520,63413847902215816053217,63413847902215816053217
44640,-63413956331737856751516,63413956331737856751516
45120,-8696023668093009216884,8696023668093009216884
46080,95048600188909178296,108737614709617888656
46140,-226457698313207879,226457698313207879
53400,-532077263110366138153,532077263110366138153
54060,-536698445572637050,536698445572637050
56580,8100485002485128101,8100485002485128101
57000,65546908420597568296,65546908420597568296
57060,-73647393423082696397,73647393423082696397
61680,70787245298119304337,70787245298119304337
69060,-210157989875106943135,210157989875106943135
73440,7728632112954355935264,7728632112954355935264
73560,-7728632112954355935264,7728632112954355935264
80820,36170434447955815781,36170434447955815781
81000,14676282002383056753,14676282002383056753
81180,-36170434447955815781,36170434447955815781
81720,4261558278986942401101,4261558278986942401101
82920,-4261558278986942401101,4261558278986942401101
88560,-14676282002383056753,14676282002383056753
92100,-108612324936478707180,108612324936478707180
93180,-5446169677498513,5446169677498513
97200,8490239849451315028,8490239849451315028
99060,-8490239849451315028,8490239849451315028
115140,-32001979488571122,32001979488571122
131220,-10666729901899493,10666729901899493
138180,-50344991536966810636,50344991536966810636
551700,-34111193665461007753,34111193665461007753
887220,-5349947098132187115236,5349947098132187115236
