timestamp,block_number,tx_hash,log_index,price_wad,price
1773907247,24690199,0x01c1c89caa2dae51bf0735188598c35fbd9689e6744e24ec950e3f493ab5e336,883,2167404810879056131215,2167.404810879056131215
1773910859,24690499,0xb34c7bc9aacfdd28fa14dd2f132332b9555b29296a5cb4e4e154a2bba656244b,235,2163906177565603014411,2163.906177565603014411
1773912191,24690610,0xc05450ab0dc6d59e82792e5893f6cf389e34981b742e11fab11b227647ab4a5a,68,2175556146017143496506,2175.556146017143496506
1773913955,24690757,0x5f62b30ef3f3ac393a27ff5139a03e883bf00c5b7d20bc6a4e1db8d2631a3213,147,2186895745032282716760,2186.89574503228271676
1773917459,24691049,0xaf0a4d7ea04c13b00f946003fbfa5f680f86fe4fc73720c94b99aeb11d70dd5a,47,2175409594932020900349,2175.409594932020900349
1773921083,24691350,0x40466f14b7ef3f4b784a6dd5cdb12a71de20f2870eef8a770d0c1dc20dbf2391,433,2169072030855525496767,2169.072030855525496767
1773922007,24691427,0xb633f5127dacb35e4b27c700aeec205ad6525844ef29a3cec3f99ba5ed745f20,465,2157580859243786645606,2157.580859243786645606
