tick_index,liquidity_net,liquidity_gross
191640,-639106216254840101,639114288444725667
191650,47549138621927905,47549138621927905
191660,-7410547531413983,35152003798179279
191690,2641448972892823,2641448972892823
191720,8055335286080,8055335286080
191730,918391430283114,918391430283114
191750,2775887388383,2775887388383
191760,-112012245977548016,112668860680129622
191770,127014192105160629,221562996795683313
191780,1312978008257121,1312978008257121
191790,200875847725888,200875847725888
191840,-79284245524248684,116977530729134052
191870,-15967837244729389,15967837244729389
191910,3730554892440528,3730554892440528
191920,7097978952153,7097978952153
191930,10497484848368857,10497484848368857
191950,9724854094279,9724854094279
191960,2321911375971991,2321911375971991
191980,157693904779407868,157693904779407868
192010,-1291672754985110,1291672924925570
192030,382893454317060,382893454317060
192040,2650121881977623,2944195737101661
192060,-3146776501101505,34546508703783863
192070,140326580976,140326580976
192090,3532566138231301,3532566138231301
192130,30070437780982754,30070437780982754
192190,-13870534541366597,13870534541366597
192200,-257568596073574583,298707537602753753
192210,24722532194444,24722532194444
192220,22912080056,22912080056
192240,813330589651243,813330589651243
192250,5851499863231400,5851499863231400
192270,313017262654716,313017262654716
192280,-8180190959072084,27268824411609490
192300,-2142510777022216,5318599007858840
192310,-972369883677270,2024672905692788
192320,41624518618154011,44724083542329003
192330,-5704115131774199,5787234713064613
192340,-76015894219710,103029547246856
192350,-2782188499094454,2782188499094454
192360,-16809402265213,384942293186563
192370,360996256936080,360996256936080
192380,-184066445460675,184066445460675
192390,-360996256936080,360996256936080
192420,-143326609382323517,143326609382323517
192430,-10303773062002756,10691196634734958
192450,6480268277331,6480268277331
192480,66541718518518,66541718518518
192490,324451373296551,324451373296551
192500,201586464862382,201586464862382
192540,-141815289,2239138129
192550,-1662440493406421,1662440493406421
192560,7138909303104,7138909303104
192580,3790906020488205,3790906020488205
192590,783567992901259,783567992901259
192600,-3790906020488205,3790906020488205
192630,29879369030603,29879369030603
192650,57799040196600,92082691892476
192660,492145280732767,492145280732767
192670,-918391430283114,918391430283114
192680,35996658956886,35996658956886
192700,109429850490298,109429850490298
192710,-34681120455417,34681120455417
192720,2692519175868030,2692519175868030
192730,499511582802913,499511582802913
192740,-4420087747169557,14668545705367849
192760,4333028760626,4333028760626
192770,210392394579273,210392394579273
192780,785523425347536,785523425347536
192790,114705440393604,157092683924742
192800,200360835096160,200360835096160
192820,1990673790479,1990673790479
192840,12173810821048,12173810821048
192860,144702553708173,144702553708173
192880,-10687567521327,10687567521327
192890,-62555167402879257,137493958869431383
192920,1187098685043851,1193578538352749
192930,18331338107233,18331338107233
192950,306081998639347,306081998639347
192970,-21107225495616,21107225495616
192990,699694665461710,699694665461710
193000,58278198966,58278198966
193010,231391243345779,231671896507731
193020,327486886263602,327486886263602
193030,-2055241913192022,2055439311113532
193040,74450748355011,74450748355011
193050,78340721057148,78340721057148
193060,84905948390,84905948390
193070,155072462742693,155072462742693
193080,1004812515185507,1004812515185507
193090,-728505642662687,1018064923791795
193100,-89912445655518,340499784612918
193110,-1766673554164094,1766673554164094
193120,28586655333517,28586655333517
193130,608491378159771,26101129258214361
193150,-381818571780652,1419014438392518
193160,280066052185,477463973695
193180,-3836677162942339,7012043716185733
193210,262750808045193,519691595645743
193220,-1512252587249421,1637979696951921
193250,7583502979937,7583502979937
193260,2236622881930422,2236622881930422
193270,2235793186333829,2235793186333829
193280,1957267572167939,1957267572167939
193290,130348628726951,130544747786715
193300,5490072800,5490072800
193310,1321177965,1321177965
193320,143092386776725,143092386776725
193330,480931163775753,480931163775753
193340,26646427324248751,26656868411106601
193350,52585024153162,52585024153162
193360,4620649661462,4620649661462
193370,-933258349327862,4951176245221168
193380,-5515230262479730,29707411614011190
193390,1725842449722240,1725842449722240
193400,5913226436550,5913226436550
193410,179052970610738,179052970610738
193420,-1008734669201182,1008928255339474
193440,8284181922292585,8284181922292585
193450,157249594032733,157249594032733
193460,26415946416775,26415946416775
193470,321122637056184,321122637056184
193480,3213626480739,3213626480739
193490,585190937260152,634636001649040
193500,-317439148231400,327150223899692
193510,6742846345335647,6742846345335647
193530,142467369677233,457355747879567
193550,-12331561582276076,12658378592021674
193560,-47803046342384,124584954410616
193570,416029945365189,418661022368127
193580,49519250864937,407959931472533
193590,242747533382,242747533382
193600,-181049126820761,653641840912555
193610,-242747533382,242747533382
193630,-317050815176405,5444441912958451
193640,7921890358606,7921890358606
193650,2394724731721493,2394724731721493
193660,15169600483899,16309803319145
193670,-2316243740567428,2473205722875558
193680,1794619138599040,1794619138599040
193700,576562477601981,576562477601981
193710,-78877582031074,78877582031074
193720,-5114319249709707,5134138708488585
193730,-30596114141732,47489602308928
193740,-2156687231005,2156687231005
193750,357059733552673,357059733552673
193760,193368034497402,193370131820242
193770,3536195670906446,3566136291796822
193780,1148048963384397,1148048963384397
193790,28658309162192842,29059030832385162
193800,49909087215437418,49909087215437418
193810,-75709709284943723,75725324941085529
193820,1042789587533,1042789587533
193830,44408959966387,44408959966387
193840,-6391588561986,6391588561986
193850,-2950851383647149,2950851383647149
193860,40480786716227,40480786716227
193870,45369470131717,45369470131717
193880,-95469901988,95469901988
193890,-21515937730887044,36436574494400066
193900,364839753670530,385047269856082
193920,-2830083794615492,4640497800669324
193930,4062865688297231,4145985269587645
193960,13807908746748135,15610341961812453
193970,-4069591650666457,4070533252625931
193980,-6741441099233103,6866766118927123
193990,-82033330375653,82033330375653
194000,-477202936967075,711436896168583
194010,1777814892539838,1777814892539838
194020,-5210408658039118,5362846102971364
194050,145191500329165435,145191500329165435
194060,98448842312524,98448842312524
194070,-138515753446217,138515753446217
194080,1214495743418980,1214495743418980
194090,-1396578577750874,1403489717475864
194100,184890153665655,190852960534609
194110,38189836120646,38189836120646
194120,180830316100749,180830316100749
194130,-11678233230769,11678233230769
194140,4665647792721335,4665647792721335
194150,3381778270498533,3381778270498533
194160,-30568794462190313,37414048316780079
194170,7761264210414707,7761264210414707
194180,1960368631320559,1960368631320559
194190,1466735282333601,1466735296158487
194200,120610314679247,122823889160067
194210,-28010784202323,214753363570413
194220,-48858733935399841,48937758154217069
194230,326152729223461,330850294467631
194250,22385491048117,22743496170389
194260,58025982217606,58025982217606
194270,2067160553317,27317985993301
194280,-795244585916865,795244585916865
194290,33087816383526,33087816383526
194300,-210222523213723,1454840943371125
194310,-133138579966,133138579966
194320,89743290761,89743290761
194330,4662890536889,4662890536889
194340,2094887934628269,2094887934628269
194350,3531029817741,3531029817741
194360,509757247476,509757247476
194370,-2102300769825182,2103995134167696
194380,-2209802648926,2212642295254
194400,76330671468516,76330671468516
194410,278685362668,278685362668
194420,1656657291049341,1656657291049341
194430,5126381649826714,5934268322665904
194440,274316380675663,274316380675663
194450,1443575796187771,1443575796187771
194460,7764203060652897,7764203060652897
194470,-6871973853828183,6891424885012653
194480,-109307854712499,109307854712499
194500,-380878159971913,384908748662207
194510,-9239556451696499,9605377824170045
194520,610737480606841,1236772005916273
194540,6189181026726104,6189181026726104
194550,-145183366952589773,145199633705741097
194560,-427607306935406,427607306935406
194570,1884202531545380,1884202531545380
194580,892812317053181,894707005702831
194590,378715000783097,439300178726627
194600,377986830376374,1868877087942040
194610,5967819685,5967819685
194620,773242649889716,773242649889716
194630,-1221422361973848,1221422361973848
194640,2734031184596900,2734031184596900
194650,148711909616459791,148711909616459791
194660,976099557108,976099557108
194670,106775541336400,106775541336400
194680,-144000081954942246,153422138723184848
194690,-3375735340417,3379113631709
194700,1199567240420829,1206689322761217
194710,136442096301707989,283325709509638813
194720,44586219676007,44586219676007
194730,12299707948666929,19348802093940279
194740,1447911268332667,1744540333523013
194750,-17006924401402593,17006924401402593
194760,225153557188566,237392877506756
194770,-772361264559925,794774721242593
194780,194451300333463,194451300333463
194790,19008085921636500,19008378955038566
194800,-902399218641407,960580812747295
194810,274368513825751,274368513825751
194820,-5468120091862623,5471426786188891
194830,400999472093803,738981985168629
194840,-82504467490575,85167591806683
194850,3267315242463448,13312312813554390
194860,-236513243030745,668460144522751
194870,142310594547852,142310594547852
194880,136053439390505,136053439390505
194890,718214773178994,836021819642918
194900,352955509937721,625062388718731
194910,-656764981419647,656764981419647
194920,-419626635349471,424165163398231
194930,-337900191647820,351157738224848
194940,3049275791206024,3049275791206024
194950,1333239743988640,1333239743988640
194960,-560406347891967,2096473611089441
194970,41614314548276510,41614314548276510
194980,646373863175567,722271923120693
194990,-5849939308857793,6022598166747273
195000,3751241251039550,6128742809017160
195010,1013347167463358,1064652578906520
195020,58464976931198,63052239772236
195030,325694837437904,539245920110704
195040,1723321843543334,2381146161216888
195050,79205105755427221,82549077069384385
195060,538639824090,538639824090
195070,-138305205007144,290913058779404
195080,2589081092084942,2589081092084942
195090,-17653818446244,294754185179130
195100,425664009061719,452677662088865
195110,-96652665990918,173655547912370
195120,-71182551335514,563122609253832
195130,2583378865304058,2583378865304058
195140,279598215751163,665362298498473
195150,362188683815547,957025380005769
195170,142180246368810,142180246368810
195180,3281706279564,3281706279564
195190,-141787631251309,142572861486311
195200,10327045276634118,10445050979593582
195210,59241847643664,59244852349912
195220,-16791310816433502,16791340254466096
195230,13541240355936,13541240355936
195240,12141064759829,12141064759829
195250,2695727625200547,2695727625200547
195260,-410132783202059,442097265803155
195270,-345436228075577,345436228075577
195290,150259229216074,154190060379344
195300,-23275421666018737,74637984919665035
195310,11492044983982,11492044983982
195320,1191294981707020,1349161939271740
195330,50869624045273,50869624045273
195340,12585066207700297,28091756270377621
195350,57062107591637,57508587615075
195360,290469269533404,322433752134500
195370,-278012037285390,603036740204312
195380,104,104
195400,43028994596340,43243771706278
195420,34808845751760,34808845751760
195430,237869779421948,294678726668768
195440,701249055984387,921089802444767
195450,98203969114105,98203969114105
195460,2886733745381094,2886733745381094
195480,5020870184962128,5551264933274766
195490,218469140122260,218469140122260
195520,-5264960535011316,5526124578130548
195530,-275387161469736,275387248518956
195540,52490866399836,52490866399836
195550,1211238219354629,1764385147730613
195560,76368670708005,76368670708005
195570,14804467337715268,14804467337715268
195580,9672322328918,9672322328918
195590,-15898126619912353,16675363669943315
195600,-227186451699693,550050598331269
195610,369352800715954263,379518152298500795
195620,41879820839910,43478375632398
195630,1055264580766,1055264580766
195640,91431881534642,128919791037582
195660,567060156698400,577880200972866
195670,194911315047253,212844589532657
195680,-2654304508962970,2654771164260616
195690,-38620020917553,40409190788535
195700,-201739572244771,202830781947565
195710,-42837753572237,44246660914013
195720,-2019997803925935,2254682903678745
195730,4677017405753453,4712172247353177
195740,1090254404594628,1683557508965434
195750,-4333887637276547,4461094701673509
195760,-1361646722339959,1412165191219901
195770,-1286974826134247,3906597471922159
195780,1685344211372226,1685344211372226
195790,5269229259151,99956798298015
195800,-133247859076745,138794114039835
195810,575896697402683,577305604744459
195820,580239713265238,619303462500888
195830,922854422811215,946334029968403
195840,-3320614645987326,3320614645987326
195850,819830770633563,819830770633563
195860,862516626595696,969196098898100
195870,67388626018297,681752659798503
195880,1323979817125130,1323979817125130
195890,14100704188031357,14100704188031357
195900,-151898649540988,341105917925388
195910,-14288513340118885,14339856919505529
195920,44528589632367,307583053548899
195930,2108950419268884,4035691281766512
195940,-161013950184237,191417355199997
195950,1857884731775182,1923519474568146
195960,1443784407305642,1452660847620128
195970,-1824348558140961,1841902209286027
195980,411568958451545,411568958451545
195990,-5491570229589,5491570229589
196000,468826805482726,468909556406768
196010,228651443797137,1124761831045907
196020,-15038253251540,15038253251540
196030,11740983525727300,11816461036025158
196040,3127153326912391,3315452839022521
196050,-90263427187914,101183159182962
196060,-531184206920341,531226412885505
196070,-3012574567294640,3012574567294640
196080,1221144702416,1221144702416
196090,828014279024334,828078768574280
196110,-1556336635284921,1575219139663607
196120,473208795072932,876087834499308
196140,522576884091383,524297885306399
196150,195168182551782,195168182551782
196160,17919896776379560,24503121509555944
196170,146396468080822,147528533128582
196180,-4309735546272631,4437023645565549
196200,376825078385265,376825078385265
196210,372861364920026,417137124797798
196220,111390940148238,272307722096366
196230,-87452580721151,87452580721151
196240,388392430604858,388392430604858
196250,300903172511122,3543873243246744
196260,-15066343590396576,78541862395884614
196270,257949016690013,257949016690013
196280,366601979904480,428495991359468
196290,-8171423444647946,8171423444647946
196310,-86941250662205420,86955407468262744
196320,1572450960698,56973135338376
196330,7723035512610,21879841569934
196340,-343803676629549,347623083749107
196360,-1487855463292295,1487855463292295
196370,77732894271673,77732894271673
196380,643160722590543,643160722590543
196390,-1101084997951962,1684530647687816
196400,260077680036104,260086033023964
196410,-259217549153861,324228100581993
196420,587974767273971,1168828828207489
196430,-48765377019319,48802210265247
196440,-174491192869730,174491192869730
196450,-1393694094518313,1393694094518313
196460,118151217058798,118151217058798
196470,28533855157060,28533855157060
196480,-5990427111042116,5990427111042116
196490,-117924491662245,201073366138797
196500,-704436617955,704436617955
196510,514482712007908,549237531742732
196520,247612725687021,247612725687021
196530,-517581405166413,517581405166413
196540,-4699291558494,24897447029896
196560,426282383771971,1982547802440847
196580,-696421060987894,696421060987894
196590,-522476366652745,522476366652745
196600,2098337895610414,6796880231875388
196610,346369241444265,412588255853151
196620,1467862706714521,1468126247437957
196630,7466090056281472,7489724494542944
196640,-387592880142862,401883029045600
196650,-87029620885755,87029620885755
196660,-234160697345360,234160697345360
196680,-225940526691218,231538655646252
196690,-2221663078006426,2264362271911644
196700,2468339290827747,2468339290827747
196710,477264930847132,477264930847132
196720,1364154193175898,1364517788761466
196730,-44147686784395,5015217094158939
196740,9971603388067,11354599722835
196750,-1699594210531519,1712190157955625
196760,844725942198217,1357125608884293
196770,-310751879253299,444991926816287
196780,-2717796553410,2717796553410
196790,5636111066791306,5641085236738552
196800,-960202501321077,1172578313926831
196810,346830849868629,346830849868629
196820,17181004349254644,17185225225968644
196830,92696993335298,92696993335298
196840,48822270412637,48825161259079
196850,120577422084211,120577422084211
196870,-88880560370032,109152372618864
196880,26494274070426589,28662593786343497
196890,2682804437567764,2748217928830668
196900,2660309908620727,2665836309138757
196910,4984258715428795,4994616076814949
196920,129546590788548,130270759416024
196930,786797926680893,847075866332247
196940,75830483404723,145077972685679
196950,110188014564242842,115325441486327596
196960,415799536651553,415929476874345
196970,1176002250306837,1581647989668149
196980,7825939353737455,7825939353737455
196990,-1021236380313973,1021411710393621
197000,5587887800357954,5587887800357954
197010,-6331812807507465,6450231830376361
197020,105648933946372,105648933946372
197030,2835829992435517,5216507215832117
197040,151019314581040,151019410101350
197050,-1433016892665,4608277340265
197060,31167218248629,31167305297849
197070,13674609313345644,13939160758463844
197080,542596616260602,773575717097542
197090,205169286971854,208453608498434
197100,3262002025813,15022883483891
197110,1985839033082979,2017211844723669
197120,5511027034507924,5511414218540026
197130,-28156376166002656,39482649001650404
197140,634209822175864,636535599405952
197150,59283650865347,60360102083615
197160,1038460157843015,1822609888622283
197180,1379369439272641,1379369439272641
197190,291942042021165,298393532354735
197200,-662174571684609,1909688176687491
197210,13300647734468,13300647734468
197220,5958172123025225,5984375703864139
197230,558605631691391,558822244559785
197240,245690139474656,363741348045048
197250,1406725790902436,1406725790902436
197260,-268242300047918,275465288456316
197270,310785139865074,356565308563574
197280,160262886994965,160262886994965
197290,-261026409697316,382988221953880
197300,-3634388128171592,5696907457271078
197310,169073038545976,19743936180331210
197320,10393173867904,10393173867904
197330,511312669816490,511312669816490
197340,1131114863515074,1529480086809298
197350,-19441201642010738,20515712310531182
197360,103986433797070,105680798139584
197370,1676794629310183,1888093256699473
197380,-395258267895314,1869264368505058
197390,1288168860090399,1288168860090399
197400,5484852897069618,5484852897069618
197410,974053428324751,985355933215857
197420,-352993715224076,1715205242052810
197430,640253633801318,4959315916297758
197440,-4714493279780128,4758110873565068
197450,-161187517875997,161324956829469
197460,-478449320197172,2326041529694416
197470,1637464960784700,4531675219881402
197480,-2131215395185331,4015014093214175
197490,1679729171890852,1704149977308578
197500,-6437632567109620,6997980902620372
197510,2544646198316,2544646198316
197520,668206651393411,817153636939077
197530,297614309717279,297614309717279
197540,-981773274932347,2727728685321107
197550,-195608658405383,195608658405383
197560,8120439225538276,8120439225538276
197570,1408857616024490,1409504838056662
197580,-7966947831070806,8205773048579802
197590,1321967324707152,3109860357442520
197600,1785631642035132,2168150091304350
197610,4970576863017094,4970597325983204
197620,1452899937206182,5167175515592448
197630,248575445272704,248575445272704
197640,9014804099500051,9014804099500051
197650,5352217413944211,6024790196343555
197660,48237853638186,442857808715320
197670,-2991805600304034,5943649328166498
197680,1468591824086587,1870868031303277
197690,-22727319617378846,43887829989270988
197700,361305998614433,2588848483877249
197710,56696890135,56696890135
197720,304119128185,2309382545829553
197730,2230941974292071404,2231028543642959500
197740,-2204374695673439488,2255437923495964926
197750,-1586191783320416,3381499319205162
197760,2879514765587657,2904187328876553
197770,1553216607156164,3446081107326358
197780,-49792057844410,1475054825003772
197790,229701876215024,270297546743404
197800,2173390289659214,2173390289659214
197810,-10358756542140,52365260544874
197820,-4183206483629,89642065796701
197830,-1078280467010202,1553464469426512
197840,623123389407465,644050677946421
197850,1465249821446083,1489531950965741
197860,10070653131495,10070653131495
197870,819302316196564,819302316196564
197880,46292583761802992,46319552409145438
197890,-319503743450721,735175654491535
197900,244117576117280,424912813846946
197910,1725875782171375,5507279988514703
197920,755334259499045,756412665754433
197930,11086822435541227,11134671399542985
197940,1232483328611721,7982642610066767
197950,3865239324134291,4347429782857679
197960,3177841895608977,3181843928223257
197970,1573474718060232,4281776497843490
197980,2088105529910394,2153559141219892
197990,80747956017366,80762069032138
198000,19269553465932314,19322829067713362
198010,-418689215542769,418714726672305
198020,9959561539990,19762491282108
198030,736204579335654,793130340996760
198040,2147878512464239,2307126565482299
198050,39252503882169,2211947262383051
198060,81499123621669,81499123621669
198070,4493893170809284,4687057892191098
198080,801290519903420,97833485419023514
198090,-43150238264391549,43198735187996447
198100,24243684089597340,24547890500577592
198110,169954603749604,169954603749604
198120,-2942823531717481,44447080139775481
198130,-23321157887319716,24818166542982698
198140,132286264427177,151739817210959
198150,585099723303348,585099723303348
198160,660263724089065,826396214972107
198170,356544955831764,389559431134674
198180,708332551553937,1769596836400283
198190,398808670381539,460295980112727
198200,10090927141802442,11802611122764678
198210,780584048932213,3929149609955373
198220,4094425150277748,8015162412918866
198230,-121560313876077,727705758172241
198240,41088189879647,41088189879647
198250,-298707462893085,304538938897159
198260,8047614379721999,8047614379721999
198270,4353507146234,24625319395066
198280,4051132909349737,4247942748469169
198290,1965807926715011,2091535036417511
198300,-31823994975484,40962588957200
198310,21045921986351969,21045921986351969
198320,325446324923381306,325485001114252594
198330,-17551599825632671,17596882214452027
198340,-697837028162269,1597703385221537
198360,16839525458046074,16839525458046074
198380,79920319169413959,79920320822616637
198390,5345514163983306,5345514163983306
198400,4835100255786671,4835100255786671
198410,-2124157394070,2124157394070
198420,668587907441609,668587907441609
198430,2749318514985551,2789476586122939
198440,701764808078711,1027435706552771
198450,6758629188374052,7415846273117118
198460,2605993953295445,4146938393721503
198470,4012995016378255,4012995016378255
198480,10415804226991437,10420492755707635
198490,346035859011735358,370636059280926636
198500,196101751831065,196101751831065
198510,81186013288176016,81411357063511458
198520,58206195440357,147024115373131
198530,2228504477110108,2228504477110108
198540,600476070405047,600476070405047
198550,7937100953352,7937100953352
198560,1321702442874904,1321702442874904
198570,4088660899255455,4088660899255455
198580,7570670969175,18669541758071
198590,-3567837460055034,4369758309457500
198600,1989877439468598,1989877439468598
198610,376996346158124,393944608957394
198620,409727335103271,410397391169849
198630,1910840216204214,1916740797350808
198640,27839689216109,54406505496567
198650,-95342620242273,364923545079749
198660,3278804029721135,3278804029721135
198670,1372221568808469,1558359281975303
198680,2685671048011984,2685692184747284
198690,2451095554566110,2572854365238804
198700,50666842306231511,50897671237400379
198710,14996897704176026,16384652118443340
198720,-1658066485911960,2225903688580444
198730,-14482208149797,54908807943925
198740,397458337430108,533673125867744
198750,8097010514979289,8097317162248785
198760,-6470239706594143,6499193699197495
198770,-24704164232772,67380453183982
198780,55852733170148,216171394215760
198790,-1357723527147910,1455255095720354
198800,935072699372970,935072699372970
198810,79433378031911,96177469817733
198820,-1041233684841270,1670181190986044
198830,13836080838311462,19433674232521248
198840,-2436776884045518,2451972785763026
198860,268994907786892,270191964045252
198870,33050095103660224,33050221812701676
198880,658301719148720,839079058024048
198890,489140777266884,489140777266884
198900,3665326539990972,3665326539991452
198910,6070162594128841,23068623369783093
198920,-766956959817828,3547787890748218
198930,9462862637010287,9462862637010287
198940,-382431980101342,3698636717411638
198950,-9467378552487722,9579406987432592
198960,-303371352159808,939230100580988
198970,-81362063567384,81362063567384
198980,92665071932911,104779616709769
198990,116038509072488,116724181483482
199000,2927564042865317,2927564042865795
199010,213749711902675,446512402458645
199020,83894740568048,83894740568608
199030,-276178926958942,1603392643155572
199040,66704429563188,69921059193620
199050,-562583459555018,562583459555018
199060,301830675381775,466920966553795
199070,1244754282306709,1244754282306709
199080,4859777497478446,4859777497478446
199090,169866523611547,170014099787635
199100,8429624348647,46527362464545
199110,27202042034980146,27876194605525164
199130,-2238564763617312,22573897193643312
199140,7195342437076953,7195379654694689
199150,124184894851089,124184894851089
199160,10089448588145664,23594122807187198
199170,-107343480045776,174067764350252
199180,-2077051345118057,2077051345118057
199190,232595088633026,299319372937502
199200,37037006294134791,37038807964375721
199210,-400125317257878,1189275900149512
199220,276356220071210,390146115380678
199230,150659594779489,150659594779489
199240,14539275765097,14539275765097
199250,1927115828601846,1943675254506722
199260,29171152430182825,29207939493045347
199270,-5877120662795968,6099482875615288
199280,-1990698555877764,1995166769660068
199290,12241119590268927,12241119590268927
199300,-52825044574515531,54400159325648237
199310,1353322145376410072,1353322145376410072
199320,-30647430850267181,36904945037965065
199330,14346432094203,70658562168873
199340,-4093742411784556,4927534657612356
199350,-1587153075131242,4613260815956016
199360,-54213274286298095,77443836812707075
199370,668860761060640,679788039716842
199380,7600366375931199048,7601653311771304730
199390,2079030668057062,2092847636573424
199400,7594316249529826,7702375274701680
199410,-1060808438591135,5420619345981503
199420,-1,467
199430,16930368196068487,16930368196068487
199440,1173008586096778,1268353523062468
199450,-789078758089017,789078758089017
199460,-15125464726195119,17683459988624739
199470,1694639029446210,1694639029446210
199480,255257590635649,255324239981619
199490,-1674271210333744,3245143338255116
199500,8515693549450036,8750008942945876
199510,22049302081565158,22049302081565158
199520,577401797174818,577401797175282
199540,-6592338318546494,7505882243170944
199550,601718902460385,1278038483907735
199560,1817355217345024,1817355217346230
199570,35236082604109,35236082604109
199580,-10168314939011948,10312120159210512
199590,37172194910280513,66560753145585145
199600,-170022070740586,245612644241540
199610,-21654876400468639,21812312941665779
199620,-7397951865600371,8910351975805579
199630,531567517146619,551622026835193
199640,-8825572849396240,8934458476481390
199650,-32112225786673,38087004871205
199660,117128000277112,170022321630760
199680,1657905667376969,1846363531004459
199690,-9594176832376976,14734767886392116
199700,117866448161759,117866448161761
199710,-1982890085618180,2030543139291878
199720,2215357789682046,2402595576869386
199730,14403264449810,14403264449810
199740,-528827402737729,535779566678173
199750,329469814938538,347302294132460
199760,115356126313376,121696419427716
199770,296714384532056,296714384532056
199780,931908943887374,1544732468731844
199790,177493610922926,323066530294772
199800,-123841973669511,123841995488813
199810,386265842121652,386265842121652
199820,34371456232157000,73027016158472686
199830,-3810661951042715,4903463218378313
199840,351898370392613,351898392211915
199860,-8754785440878,8754807325732
