timestamp,block_number,block_timestamp,tx_hash,log_index,source_feed,source_label,base_feed,quote_feed,base_answer,quote_answer,base_decimals,quote_decimals,reference_price_wad,reference_price
1773909911,24690421,1773909911,0xb391e9a1354b882f3e2a04535bd56d2669790f0b17b985059037bceafc058ee0,345,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,base_feed,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,0xc9e1a09622afdb659913fefe800feae5dbbfe9d7,100029510,99992204,8,8,1000373089086025146,1.000373089086025146
1773913559,24690724,1773913559,0xa051ce76d2d184d895a27195f611f7328ed586305b0771352ebd396150bbbcab,672,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,base_feed,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,0xc9e1a09622afdb659913fefe800feae5dbbfe9d7,100009317,99992204,8,8,1000171143342334968,1.000171143342334968
1773917195,24691027,1773917195,0xba80301d485d5c8ba348f1f22277912cb828c7f21eae9474f4feedf3d305816a,316,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,base_feed,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,0xc9e1a09622afdb659913fefe800feae5dbbfe9d7,100011352,99992204,8,8,1000191494928944660,1.00019149492894466
1773920831,24691329,1773920831,0x8458686170664f35377503116e7bc0943ddfcdecff43ae6ab02de9f6365108bb,304,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,base_feed,0x709783ab12b65fd6cd948214eee6448f3bdd72a3,0xc9e1a09622afdb659913fefe800feae5dbbfe9d7,100028440,99992204,8,8,1000362388251788109,1.000362388251788109
