solver_count,solver_competition_mode,pool,pool_label,window_id,trigger_count,clear_count,auction_clear_rate,recapture_pct,mean_solver_payout_bps,winning_solver_profit_bps,mean_solver_payment_quote,mean_winning_solver_profit_quote,mean_delay_seconds,stale_time_share,observed_time_span_seconds,cumulative_stale_time_seconds,total_gross_lvr_quote,total_fee_revenue_quote,total_solver_payment_quote,total_winning_solver_profit_quote
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23500843_23508042_w04,15,13,0.8666666666666667,98.25571611020403,174.42838897959734,85.19506750120559,0.3077092834101601,0.1502926979044825,335.0769230769231,0.3280386740331492,86880.0,28500.0,229.33312104372993,225.33290035939785,4.0002206843320804,1.9538050727582725
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23508043_23515242_w05,15,15,1.0,99.74836921586463,25.16307841353726,8.65044695902012,0.44921507360557056,0.1544290846912737,178.4,0.2800332548150201,86604.0,24252.0,2677.8226389258157,2671.0844128217323,6.738226104083558,2.3164362703691057
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23515243_23522442_w06,19,17,0.8947368421052632,98.3661759806499,79.9016671351178,43.322360042580534,0.34371250507400786,0.18635952702680117,245.05263157894737,0.11736178467507274,86604.0,10164.0,731.2879437643186,719.3399856884857,5.843112586258133,3.16811195945562
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23522443_23529642_w07,25,24,0.96,99.23686304942491,76.31369505751121,44.263552015829205,0.9029350878330786,0.5237213870603034,196.5,0.074622732936453,86676.0,6468.0,2839.65310442152,2817.9826623135264,21.67044210799389,12.569313289447281
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23529643_23536842_w08,21,21,1.0,99.44191314344498,55.80868565550208,17.9407747356858,0.29356796903083926,0.094373066488367,172.57142857142858,0.18406859355552482,86772.0,15972.0,1104.6537429142688,1098.4888155646213,6.164927349647624,1.981834396255707
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23536843_23544042_w09,22,22,1.0,99.29631688226006,70.36831177399498,37.57167785158473,0.4166448630159636,0.2224587485064333,163.63636363636363,0.16961081976262765,86952.0,14748.0,1302.6015198134423,1293.4353328270913,9.1661869863512,4.894092467141532
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23544043_23551242_w10,73,73,1.0,99.69004688418708,30.995311581291894,16.985631711934086,0.9710350553371023,0.5321335062586939,96.82191780821918,0.15109206524744262,86808.0,13116.0,22869.76817564676,22798.882616607152,70.88555903960848,38.845745956884656
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23551243_23558442_w11,31,31,1.0,99.27466219970228,72.5337800297723,40.34350421918838,0.5753218220583983,0.31999570884182693,149.03225806451613,0.3072347489279292,86748.0,26652.0,2458.85110034108,2441.0161238572696,17.834976483810348,9.919866974096635
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23558443_23565642_w12,26,26,1.0,99.66173411685747,33.82658831425314,11.049256027280874,0.4772028823336328,0.1558755135125165,100.61538461538461,0.11670353982300885,86784.0,10128.0,3667.9060936945084,3655.498818753834,12.407274940674453,4.052763351325429
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23565643_23572842_w13,18,18,1.0,99.40227635517459,59.77236448254061,23.05610188210286,0.6565550361295948,0.25325415742309015,172,0.19398454746136864,86976.0,16872.0,1977.166329731647,1965.3483390813142,11.817990650332707,4.558574833615623
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23572843_23580042_w14,30,30,1.0,99.63438488768729,36.5615112312703,15.321548214003009,0.7232182891985334,0.3030734648005169,117.2,0.12391334345246309,86964.0,10776.0,5934.259264808342,5912.5627161323855,21.696548675956002,9.092203944015505
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23580043_23587242_w15,27,27,1.0,99.31208153644629,68.79184635537217,38.431132843697,0.6645132921975134,0.37123583624893847,152.44444444444446,0.14210816777041943,86976.0,12360.0,2608.1374232415446,2590.195564352212,17.941858889332863,10.023367578721338
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23587243_23594442_w16,31,31,1.0,99.57900937555074,42.09906244492572,14.514963032210897,0.5048151644309318,0.17405075135343354,99.87096774193549,0.09392265193370165,86880.0,8160.0,3717.2490759934058,3701.5998058960467,15.649270097358883,5.39557329195644
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23594443_23601642_w17,42,42,1.0,99.471389134779,52.8610865220982,22.47936893922765,0.5350749037642647,0.22754254524848552,104.85714285714286,0.09937888198757763,86940.0,8640.0,4251.359068963591,4228.885923005491,22.47314595809912,9.556786900436393
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23601643_23608842_w18,16,14,0.875,96.01575530480879,82.80255211612688,41.23691380574818,0.3214133249285209,0.1600686601725521,290.4,0.4051034482758621,87000.0,35244.0,543.4357316292068,521.7839223199966,4.499786548999293,2.2409612424157297
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23608843_23616042_w19,24,24,1.0,99.46674103315692,53.32589668430793,20.667998570237977,1.3921486542387478,0.5395676056926408,150.5,0.30420353982300885,86784.0,26400.0,6265.542593597283,6232.131025895553,33.41156770172994,12.949622536623378
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23616043_23623242_w20,24,21,0.875,99.4783085131145,52.16914868854984,18.692841878017617,0.40026324101777133,0.14341919816625698,158.85714285714286,0.36351128233351676,87216.0,31704.0,1611.206675338763,1602.8011472773899,8.405528061373198,3.0118031614913967
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23623243_23630442_w21,33,33,1.0,99.65253045873706,34.74564881082947,6.750149654772448,0.43035516388594897,0.08360649060692932,89.6470588235294,0.21924029727497935,87192.0,19116.0,4087.337808989178,4073.1355550544167,14.201720408236316,2.7590141900286675
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23630443_23637642_w22,31,30,0.967741935483871,99.4667732496392,53.32267503607899,20.54898324403196,0.5017872024332665,0.19337395972527874,140.4,0.2168226872246696,87168.0,18900.0,2823.1171941040975,2808.0635780310995,15.053616072997993,5.801218791758362
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23637643_23644842_w23,29,29,1.0,99.4294363032282,57.05636967718104,24.62246830123956,0.5177227884206961,0.22342138167644737,141.51724137931035,0.18731909028256374,87060.0,16308.0,2631.4258949785276,2616.411934114328,15.013960864200184,6.479220068616974
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23644843_23652042_w24,17,17,1.0,99.15307668933235,84.6923310667657,49.83741705852039,0.7066462786501222,0.4158277952483622,179.2941176470588,0.4120242691671263,87024.0,35856.0,1418.4267436896798,1406.4137569526279,12.012986737052078,7.069072519222158
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23652043_23659242_w25,16,14,0.875,95.82225756912595,122.89439880181762,59.72038012556501,0.27505594704180836,0.13366309509047472,405,0.45614277808522413,86736.0,39564.0,313.3408272573252,300.2502545637442,3.850783258585317,1.8712833312666461
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23659243_23666442_w26,18,16,0.8888888888888888,99.35097894058102,64.90210594189651,32.27650242842436,0.49902966241600827,0.24817271916023467,228,0.5000692424871901,86652.0,43332.0,1230.2335159669885,1222.2490413683322,7.984474598656132,3.9707635065637548
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23666443_23673642_w27,20,20,1.0,99.2588123597163,74.11876402836981,36.07225347558071,0.5349606758928765,0.26035562456073313,210.6,0.3333795205764168,86604.0,28872.0,1443.5229267668687,1432.8237132490112,10.69921351785753,5.207112491214662
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23673643_23680842_w28,25,23,0.92,99.26390659912839,73.60934008716067,39.12389288474028,0.5849075296038083,0.310882552521198,181.04347826086956,0.3725247524752475,87264.0,32508.0,1827.6041009141059,1814.1512277332183,13.452873180887593,7.150298707987555
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23680843_23688042_w29,33,33,1.0,99.48117384139896,51.88261586010545,20.606784099859063,0.5271947118565872,0.20939167051848068,113.81818181818181,0.26686135447086634,86292.0,23028.0,3353.228283280321,3335.830857789054,17.397425491267377,6.9099251271098625
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23688043_23695242_w30,35,35,1.0,99.44323263980024,55.67673601997566,24.5528594049196,0.5709787000070204,0.25179564655956765,107.65714285714286,0.15596583080738496,87096.0,13584.0,3589.336575526945,3569.3523210266994,19.984254500245715,8.812847629584867
1,single,wbtc_usdc_500,WBTC/USDC,wbtc_usdc_500_month_23695243_23700766_w31,21,20,0.9523809523809523,98.51939838159487,81.4190928205343,48.051386206801396,0.6547772147662844,0.3864321221989022,218.28571428571428,0.2474820143884892,66720.0,16512.0,1608.4119635416678,1584.5977899788481,13.095544295325688,7.728642443978044
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23479243_23486442_w01,49,30,0.6122448979591837,91.0157350474279,61.62783428217983,41.079995571911006,0.0037998244027834622,0.002532893966801631,444.8780487804878,0.5191060835977376,86988.0,45156.0,18.49728023242678,16.835435567325813,0.11399473208350386,0.07598681900404892
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23486443_23493642_w02,45,36,0.8,95.90965496924628,95.5657000229416,66.85239357690149,0.0037318369635307856,0.0026105834351749435,374.0487804878049,0.41057082452431287,85140.0,34956.0,14.057986354398809,13.482966208127621,0.1343461306871083,0.09398100366629797
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23493643_23500842_w03,51,33,0.6470588235294118,88.19721712443042,85.2001917059829,62.960902214189,0.0029687332535377523,0.0021938228111155313,420,0.5826989619377163,86700.0,50520.0,11.498588841774442,10.141435367025334,0.09796819736674584,0.07239615276681254
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23500843_23508042_w04,40,20,0.5,91.48734191300291,67.5850286935269,41.86237176821071,0.0014761008101789159,0.0009143013190580352,548,0.5282094358112838,85716.0,45276.0,4.368129565713398,3.996285630987185,0.02952201620357832,0.018286026381160704
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23508043_23515242_w05,50,32,0.64,90.95772029052279,68.05827542625933,45.51398713116057,0.0019803030902299282,0.001324328140847167,519.4666666666667,0.5105438401775805,86496.0,44160.0,9.311093836930725,8.469158688183555,0.0633696988873577,0.04237850050710935
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23515243_23522442_w06,49,33,0.673469387755102,92.47714421211903,85.36860264101031,62.3278921295198,0.0032230767106437653,0.002353178701904481,494,0.48606512141280356,86976.0,42276.0,12.459092472031294,11.521812912881646,0.10636153145124425,0.07765489716284787
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23522443_23529642_w07,64,51,0.796875,96.61607983651825,94.12993977305845,65.68467004488541,0.002675092021307836,0.001866701892967774,319.92857142857144,0.43060547414984796,86808.0,37380.0,14.493761858939177,14.003304528947508,0.13642969308669964,0.09520179654135648
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23529643_23536842_w08,46,24,0.5217391304347826,88.6987762043136,78.50764164953486,59.13810946477991,0.0035769686325648285,0.002694453152586277,515.2941176470588,0.6427173609169695,85848.0,55176.0,10.934890588713092,9.699114131469175,0.08584724718155587,0.06466687566207065
