block_number,block_timestamp,reference_price,pool_price_before,pool_price_after,stale_gap_bps_before,stale_gap_sign,stale_loss_bps,stale_gap_bps_after,residual_gap_bps_after_trade,strategy,auction_open,auction_triggered_this_block,auction_cleared_this_block,fallback_triggered_this_block,agent_traded,auction_trigger_block,auction_clear_block,delay_blocks_if_trade,delay_seconds_if_trade,agent_profit_quote,solver_payment_quote,solver_competition_mode,n_active_solvers,winning_solver_id,winning_solver_required_quote,second_best_solver_required_quote,winning_solver_profit_quote,lp_fee_revenue_quote,gross_lvr_quote,potential_gross_lvr_quote,foregone_gross_lvr_quote,lp_net_quote,cumulative_gap_time_bps_blocks,stale_seconds_to_next_observed_block,gap_time_bps_seconds_to_next_observed_block,fail_closed,rejected_for_unprofitability,latest_oracle_move_bps,block_calendar_policy,reference_update_policy,decision_reason
23479768,1759283135,4168.371093328597,4146.855604992972,4168.371093328597,51.74972885817289,1,25.90836875064162,0.0,0.0,baseline_no_auction,False,False,False,False,True,,,0,0,1096.460041042816,0.0,single,0,,,,0.0,262.20602241128177,1358.6660634540979,1358.6660634540979,0.0,-1096.460041042816,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,hook_immediate_trade
23479768,1759283135,4168.371093328597,4146.855604992972,4146.855604992972,51.74972885817289,1,25.90836875064162,51.74972885817289,,dutch_auction_parameterized,True,True,False,False,False,23479768,,,,0.0,0.0,single,1,,,,0.0,0.0,0.0,1358.6660634540979,1358.6660634540979,0.0,193.80338778863842,36,1862.990238894224,False,True,51.73722176597064,observed_blocks_only,update_in_place,auction_waiting_for_concession
23479768,1759283135,4168.371093328597,4135.1156296966665,4168.371093328597,80.10042660169277,1,40.13052145628494,0.0,0.0,fixed_fee_baseline,False,False,False,False,True,,,0,0,821.7194457754149,0.0,single,0,,,,0.0,2433.397281634371,3255.116727409786,3255.116727409786,0.0,-821.7194457754149,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,fixed_fee_immediate_trade
23479771,1759283171,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479771,1759283171,4168.371093328597,4146.855604992972,4146.855604992972,51.74972885817289,1,25.90836875064162,51.74972885817289,,dutch_auction_parameterized,True,False,False,False,False,23479768,,,,0.0,0.0,single,1,,,,0.0,0.0,0.0,1358.6660634540979,1358.6660634540979,0.0,245.5531166468113,84,4346.977224086522,False,True,51.73722176597064,observed_blocks_only,update_in_place,auction_waiting_for_concession
23479771,1759283171,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479778,1759283255,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479778,1759283255,4168.371093328597,4146.855604992972,4168.371093328597,51.74972885817289,1,25.90836875064162,0.0,0.0,dutch_auction_parameterized,False,False,True,False,True,23479768,23479778,10,120,9.510662444178685,9.510662444178685,single,1,0,4.195296358580508,,5.315366085598177,1349.1554010099192,1358.6660634540979,1358.6660634540979,0.0,-9.510662444178685,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,auction_cleared
23479778,1759283255,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479780,1759283291,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479780,1759283291,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479780,1759283291,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479786,1759283363,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479786,1759283363,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479786,1759283363,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479787,1759283375,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479787,1759283375,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479787,1759283375,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479799,1759283531,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479799,1759283531,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479799,1759283531,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479805,1759283603,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479805,1759283603,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479805,1759283603,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479806,1759283615,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479806,1759283615,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479806,1759283615,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479811,1759283675,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479811,1759283675,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479811,1759283675,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479812,1759283687,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479812,1759283687,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479812,1759283687,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479814,1759283711,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479814,1759283711,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479814,1759283711,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479815,1759283723,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479815,1759283723,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479815,1759283723,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479869,1759284371,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479869,1759284371,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479869,1759284371,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479874,1759284431,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,baseline_no_auction,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3001702128760347,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479874,1759284431,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,dutch_auction_parameterized,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,245.5531166468113,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23479874,1759284431,4168.371093328597,4168.371093328597,4168.371093328597,0.0,0,,0.0,,fixed_fee_baseline,False,False,False,False,False,,,,,0.0,0.0,single,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1389.4843596452824,0,0.0,False,False,51.73722176597064,observed_blocks_only,update_in_place,already_repriced
23480067,1759286759,4157.2023140520205,4168.371093328597,4157.2023140520205,26.830070266562664,-1,13.4240373166991,0.0,0.0,baseline_no_auction,False,False,False,False,True,,,0,0,228.8729867609119,0.0,single,0,,,,0.0,135.8451880947948,364.7181748557067,364.7181748557067,0.0,-228.8729867609119,0.3001702128760347,0,0.0,False,False,26.830070266562664,observed_blocks_only,update_in_place,hook_immediate_trade
23480067,1759286759,4157.2023140520205,4168.371093328597,4168.371093328597,26.830070266562664,-1,13.4240373166991,26.830070266562664,,dutch_auction_parameterized,True,True,False,False,False,23480067,,,,0.0,0.0,single,1,,,,0.0,0.0,0.0,364.7181748557067,364.7181748557067,0.0,272.38318691337395,1032,27688.63251509267,False,True,26.830070266562664,observed_blocks_only,update_in_place,auction_waiting_for_concession
