timestamp,block_number,tx_hash,log_index,pool,token0,token1,token0_decimals,token1_decimals,sender,recipient,direction,token0_in,token1_in,token0_out,token1_out,amount0,amount1,sqrt_price_x96,sqrtPriceX96,liquidity,tick,pre_swap_tick
1773907391,24690211,0x7a0833f593479ac1bc6940db606c85a190f8ba3b5344d5f6f01ffa74e0ada373,205,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x6747bcaf9bd5a5f0758cbe08903490e45ddfacb5,0x5e1f62dac767b0491e3ce72469c217365d5b48cc,one_for_zero,0,614000613,875317,0,-875317,614000613,2097978643440960130252133547001,2097978643440960130252133547001,176500365147,65531,65531
1773907403,24690212,0xe7469ebca1d4c6efcc67bd46bc0975cc75ac67ef38dea0f614b92f61f0f24990,172,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,zero_for_one,2026346,0,0,1419734835,2026346,-1419734835,2097341347409217283962612933518,2097341347409217283962612933518,176500365147,65525,65525
1773907463,24690217,0xb321104c63926e04a204179f05af34e5a4a14485d0638ceefb333ddada8977d4,43,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,zero_for_one,1483203,0,0,1038641794,1483203,-1038641794,2096875117887155096980720940127,2096875117887155096980720940127,176500365147,65520,65520
1773907583,24690227,0x1fa62542f6bcdc4eb64fb4b38d65d20a7295ea63dc4f4e6af20867492213f712,629,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,zero_for_one,549820,0,0,384904899,549820,-384904899,2096702340295896972902489637384,2096702340295896972902489637384,176500365147,65519,65519
1773907907,24690254,0xfa4fff64d8fdb6f1a87cdaa07df920b18f7ddc64e3481ecb72dd61923af1f205,101,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,one_for_zero,0,1085670191,1549050,0,-1549050,1085670191,2097189436435097652051007033237,2097189436435097652051007033237,176500365147,65523,65523
1773908063,24690267,0xd74809d4d795b3b4b91bd33e6f7c5c5d870149767ab461d46a5a752e086b4c9f,25,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xe592427a0aece92de3edee1f18e0157c05861564,0x634826fb67d4eb9633f0011fae8e23cf99acd6f0,zero_for_one,326834,0,0,228878043,326834,-228878043,2097086696779082218594031705673,2097086696779082218594031705673,176500365147,65522,65522
1773908147,24690274,0xde902bff7a5fc192c34a46e1aafd3aaedfa5c823cdec49a158f220e37a3f1528,279,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,0xf3c2de39a77b0966cedccfdfb4de0a22dcc416b8,one_for_zero,0,14733245,21018,0,-21018,14733245,2097093306987816787098811691661,2097093306987816787098811691661,176500365147,65522,65522
1773908183,24690277,0x60ab8c7c3a799cb2e8d33ea5b1044d3e09ed156f009becffff5067ac8fde4867,336,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x8dd60c37c1715f53fb319871c5cae336cf54ce8a,one_for_zero,0,499962371,713176,0,-713176,499962371,2097317619806280982877682378862,2097317619806280982877682378862,176500365147,65524,65524
1773908387,24690294,0x411651a91db17e76dc420a6c0895e27d5258c0e0b32b2e589d0bb04e763445cd,241,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,zero_for_one,774143,0,0,542153561,774143,-542153561,2097074255831077466342153483595,2097074255831077466342153483595,176500365147,65522,65522
1773908471,24690301,0xca146cc0c6473411461a0e63beacca87ac6c0a5fdf897da43a4ce66992257ded,175,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,one_for_zero,0,435686664,621510,0,-621510,435686664,2097269730749285823085683808772,2097269730749285823085683808772,176500365147,65524,65524
