timestamp,block_number,block_timestamp,tx_hash,log_index,source_feed,source_label,base_feed,quote_feed,base_answer,quote_answer,base_decimals,quote_decimals,reference_price_wad,reference_price
1773907247,24690199,1773907247,0x01c1c89caa2dae51bf0735188598c35fbd9689e6744e24ec950e3f493ab5e336,883,0x8fffffd4afb6115b954bd326cbe7b4ba576818f6,quote_feed,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,0x8fffffd4afb6115b954bd326cbe7b4ba576818f6,7019817981798,99992204,8,8,70203652894759675464299,70203.652894759675464299
1773910859,24690499,1773910859,0x149d63a82f0c4e2c0fc4834913ac632db41d604a364c4adb2e33477d0d6e0170,696,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,base_feed,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,0x8fffffd4afb6115b954bd326cbe7b4ba576818f6,7007479959000,99992204,8,8,70080263047307168066822,70080.263047307168066822
1773913283,24690701,1773913283,0xe3a95e44d76eb2e2180c7f286b5796fa29c46823043e89a2620b445361d0be9c,420,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,base_feed,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,0x8fffffd4afb6115b954bd326cbe7b4ba576818f6,7042973300000,99992204,8,8,70435224130073180505152,70435.224130073180505152
1773916919,24691004,1773916919,0xfd33954a9072d503adb1b733a4d7db20f749074f8a00936cd1695756621ec9a5,297,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,base_feed,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,0x8fffffd4afb6115b954bd326cbe7b4ba576818f6,7020856619074,99992204,8,8,70214040077304426653101,70214.040077304426653101
1773920555,24691306,1773920555,0x792ad9932df4d5307c5f7e140ea4f27605feda3e5bf543ec369563c3a423e858,178,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,base_feed,0xf4030086522a5beea4988f8ca5b36dbc97bee88c,0x8fffffd4afb6115b954bd326cbe7b4ba576818f6,7002554838948,99992204,8,8,70031008006864215134211,70031.008006864215134211
