timestamp,block_number,block_timestamp,tx_hash,log_index,source_feed,source_label,base_feed,quote_feed,base_answer,quote_answer,base_decimals,quote_decimals,reference_price_wad,reference_price
1773907223,24690197,1773907223,0x47aba5ee05701299e9d7aecef0340f9fa3dbba24a05dd7128c8e072fe07afe99,504,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,quote_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,909606691,216723584000,8,8,4197082173576457,0.004197082173576457
1773907223,24690197,1773907223,0x5fbe21971077e2e0878345db65d2884f0c6743c3e0db8c82ecadcae9941f7949,544,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,base_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,909409000,216723584000,8,8,4196169993202031,0.004196169993202031
1773910835,24690497,1773910835,0xc6fc26eee37ba2146b7d1dadebe0a6360d040249963cb1d14975081dce3de469,44,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,base_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,909364089,216723584000,8,8,4195962766101173,0.004195962766101173
1773910859,24690499,1773910859,0xb34c7bc9aacfdd28fa14dd2f132332b9555b29296a5cb4e4e154a2bba656244b,235,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,quote_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,909364089,216373747944,8,8,4202746856496444,0.004202746856496444
1773912191,24690610,1773912191,0xc05450ab0dc6d59e82792e5893f6cf389e34981b742e11fab11b227647ab4a5a,68,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,quote_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,909364089,217538653966,8,8,4180241407313884,0.004180241407313884
1773912203,24690611,1773912203,0x940b0ad396ac90a7cce486d6ed02c8d4a5c13995d4acfdf259ef1395609d1876,240,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,base_feed,0x2c1d072e956affc0d435cb7ac38ef18d24d9127c,0x5f4ec3df9cbd43714fe2740f5e3616155c5b8419,915439945,217538653966,8,8,4208171413725295,0.004208171413725295
