base_train_count,branch,calibration_count,calibration_start,evaluation_scheme,fold,group_support,heldout_pool,intercept,kind,method,purge_seconds,slope,support,test_count,test_start
128225,closes_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,0.04660948055993229,platt,sign_platt,3600,1.3431034753692845,559,4458,1780272011
128225,widens_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,12,,-1.313889533081865,platt,sign_platt,3600,0.44547633951466475,642,4458,1780272011
128225,zero_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,12,,-0.5056436072289882,platt,sign_platt,3600,1.4779729908852328,1201,4458,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,0.0,identity,identity,3600,1.0,1134,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,0.0,identity,identity,3600,1.0,1134,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,0.0,identity,identity,3600,1.0,1134,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.41416826262090717,log_odds_offset,global_offset,3600,1.0,1134,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.41416826262090717,log_odds_offset,global_offset,3600,1.0,1134,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.41416826262090717,log_odds_offset,global_offset,3600,1.0,1134,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,0.4502515907593342,log_odds_offset,sign_offset,3600,1.0,535,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.9036974231496375,log_odds_offset,sign_offset,3600,1.0,599,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.41416826262090717,log_odds_offset,sign_offset,3600,1.0,1134,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.4709250003474933,platt,global_platt,3600,1.4441006110168386,1134,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.4709250003474933,platt,global_platt,3600,1.4441006110168386,1134,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.4709250003474933,platt,global_platt,3600,1.4441006110168386,1134,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,0.17911109531577482,platt,sign_platt,3600,1.2713903718856856,535,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-1.3174815799641966,platt,sign_platt,3600,0.3485075660671941,599,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,eurc_usdc_500,-0.4709250003474933,platt,sign_platt,3600,1.4441006110168386,1134,570,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,0.0,identity,identity,3600,1.0,705,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,0.0,identity,identity,3600,1.0,705,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,0.0,identity,identity,3600,1.0,705,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.0971682112605523,log_odds_offset,global_offset,3600,1.0,705,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.0971682112605523,log_odds_offset,global_offset,3600,1.0,705,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.0971682112605523,log_odds_offset,global_offset,3600,1.0,705,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,paxg_usdc_500,0.31063423491137715,log_odds_offset,sign_offset,3600,1.0,367,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.2890802095045585,log_odds_offset,sign_offset,3600,1.0,338,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.0971682112605523,log_odds_offset,sign_offset,3600,1.0,705,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.07332548407422086,platt,global_platt,3600,1.3149715801497381,705,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.07332548407422086,platt,global_platt,3600,1.3149715801497381,705,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.07332548407422086,platt,global_platt,3600,1.3149715801497381,705,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,paxg_usdc_500,0.013875792069828075,platt,sign_platt,3600,1.4503426573875289,367,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.7771829715649212,platt,sign_platt,3600,0.10695658014134445,338,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.07332548407422086,platt,sign_platt,3600,1.3149715801497381,705,1686,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,0.0,identity,identity,3600,1.0,563,2202,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,0.0,identity,identity,3600,1.0,563,2202,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,0.0,identity,identity,3600,1.0,563,2202,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-0.9295440046554216,log_odds_offset,global_offset,3600,1.0,563,2202,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-0.9295440046554216,log_odds_offset,global_offset,3600,1.0,563,2202,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-0.9295440046554216,log_odds_offset,global_offset,3600,1.0,563,2202,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,0.39324843482128213,log_odds_offset,sign_offset,3600,1.0,216,2202,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-4.671470669686861,log_odds_offset,sign_offset,3600,1.0,347,2202,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-0.9295440046554216,log_odds_offset,sign_offset,3600,1.0,563,2202,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-1.7425787715174086,platt,global_platt,3600,2.1961100212056297,563,2202,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-1.7425787715174086,platt,global_platt,3600,2.1961100212056297,563,2202,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-1.7425787715174086,platt,global_platt,3600,2.1961100212056297,563,2202,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,0.1784123902550861,platt,sign_platt,3600,1.1875902813152368,216,2202,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-5.534603781093497,platt,sign_platt,3600,0.19701753502930985,347,2202,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,weth_usdc_3000,-1.7425787715174086,platt,sign_platt,3600,2.1961100212056297,563,2202,1780272011
