brier_score,count,evaluation_scheme,expected_calibration_error,mean_toxicity_probability,method,observed_toxic_rate,pool_family,probability_branch,test_month
0.2545856824902913,298,rolling_chronological,0.1389379054897486,0.21341108779884196,global_platt,0.3523489932885906,weth_usdc_3000,widens_gap,2026-05
0.2832221780949064,529,rolling_chronological,0.21202244166809056,0.19062406116744818,global_platt,0.40264650283553877,weth_usdc_3000,widens_gap,2026-06
0.006953205614945265,44,rolling_chronological,0.07932209241019814,0.920677907589802,identity,1.0,eurc_usdc_500,closes_gap,2026-02
0.05080558723075752,31,rolling_chronological,0.21509311588467359,0.3777616560474823,identity,0.1935483870967742,eurc_usdc_500,closes_gap,2026-03
0.025474221121507986,32,rolling_chronological,0.13569790177761068,0.6705049341219703,identity,0.625,eurc_usdc_500,closes_gap,2026-04
0.03661281873425896,24,rolling_chronological,0.16820363663383492,0.5901371536710855,identity,0.5,eurc_usdc_500,closes_gap,2026-05
0.030895105934153264,14,rolling_chronological,0.1546334337523173,0.6772386265197865,identity,0.6428571428571429,eurc_usdc_500,closes_gap,2026-06
0.21309024092135775,92,rolling_chronological,0.45427815904406765,0.45427815904406765,identity,0.0,eurc_usdc_500,widens_gap,2026-02
0.10482447747561471,47,rolling_chronological,0.31364249426008994,0.31364249426009,identity,0.0,eurc_usdc_500,widens_gap,2026-03
0.10360411878100252,32,rolling_chronological,0.3129100144763276,0.3129100144763276,identity,0.0,eurc_usdc_500,widens_gap,2026-04
0.08744300872806629,43,rolling_chronological,0.2856722502074827,0.2856722502074827,identity,0.0,eurc_usdc_500,widens_gap,2026-05
0.08894994223243416,37,rolling_chronological,0.2814487091724941,0.2814487091724941,identity,0.0,eurc_usdc_500,widens_gap,2026-06
0.13016595596943428,1385,rolling_chronological,0.05397037745213676,0.8169299225250556,identity,0.8534296028880867,paxg_usdc_500,closes_gap,2026-02
0.12625203908545926,994,rolling_chronological,0.13153901442239146,0.816218434167623,identity,0.8058350100603622,paxg_usdc_500,closes_gap,2026-03
0.060018358420742865,318,rolling_chronological,0.0927155550309193,0.8335368833178781,identity,0.9213836477987422,paxg_usdc_500,closes_gap,2026-04
0.0798540142705032,192,rolling_chronological,0.11530027983651178,0.8378413500261237,identity,0.8802083333333334,paxg_usdc_500,closes_gap,2026-05
0.08979973055472588,171,rolling_chronological,0.05665026851695747,0.8128893045554711,identity,0.8011695906432749,paxg_usdc_500,closes_gap,2026-06
0.2187125655293999,1609,rolling_chronological,0.41091448937414926,0.4500692438800536,identity,0.03915475450590429,paxg_usdc_500,widens_gap,2026-02
0.1238520096353855,973,rolling_chronological,0.25131671373381825,0.300648676734846,identity,0.04933196300102775,paxg_usdc_500,widens_gap,2026-03
0.15950663464985862,562,rolling_chronological,0.3769545929554995,0.3822926712473144,identity,0.005338078291814947,paxg_usdc_500,widens_gap,2026-04
0.1296421167372376,304,rolling_chronological,0.3262062589306804,0.3294957326148909,identity,0.003289473684210526,paxg_usdc_500,widens_gap,2026-05
0.10081728709709382,210,rolling_chronological,0.27594329905255466,0.2854671085763642,identity,0.009523809523809525,paxg_usdc_500,widens_gap,2026-06
0.16739838024372222,864,rolling_chronological,0.09586141702703076,0.8376097252520323,identity,0.7847222222222222,weth_usdc_3000,closes_gap,2026-02
0.12701964724388126,618,rolling_chronological,0.08058057342009031,0.8180541137708864,identity,0.8511326860841424,weth_usdc_3000,closes_gap,2026-03
0.09177887875182338,534,rolling_chronological,0.05002890074011543,0.8228477636082301,identity,0.8614232209737828,weth_usdc_3000,closes_gap,2026-04
0.06084560719572895,352,rolling_chronological,0.05502360051096898,0.8091370498896618,identity,0.8579545454545454,weth_usdc_3000,closes_gap,2026-05
0.10175744656143156,584,rolling_chronological,0.04460235988499546,0.8324719109491673,identity,0.815068493150685,weth_usdc_3000,closes_gap,2026-06
0.2651583923005011,800,rolling_chronological,0.15478301527355315,0.3840126139702318,identity,0.5325,weth_usdc_3000,widens_gap,2026-02
0.32776787682667075,465,rolling_chronological,0.3326838198482512,0.34043445972164127,identity,0.6731182795698925,weth_usdc_3000,widens_gap,2026-03
0.27271230428370197,331,rolling_chronological,0.14363803013588833,0.33370335959220837,identity,0.4773413897280967,weth_usdc_3000,widens_gap,2026-04
0.2364805614897289,298,rolling_chronological,0.09641536910477799,0.34702375863597834,identity,0.3523489932885906,weth_usdc_3000,widens_gap,2026-05
0.24339170923841472,529,rolling_chronological,0.06231994498913963,0.3403265578463991,identity,0.40264650283553877,weth_usdc_3000,widens_gap,2026-06
0.002716594809173474,44,rolling_chronological,0.04940684198511885,0.9505931580148812,sign_offset,1.0,eurc_usdc_500,closes_gap,2026-02
0.04626021029253014,31,rolling_chronological,0.2063269973310306,0.36707457107535085,sign_offset,0.1935483870967742,eurc_usdc_500,closes_gap,2026-03
0.025763629089087442,32,rolling_chronological,0.13598166381838694,0.6716635101029965,sign_offset,0.625,eurc_usdc_500,closes_gap,2026-04
0.07617031110899908,24,rolling_chronological,0.21578130034539775,0.6712019249568844,sign_offset,0.5,eurc_usdc_500,closes_gap,2026-05
0.04519373358646366,14,rolling_chronological,0.16517914371197728,0.7228128971242167,sign_offset,0.6428571428571429,eurc_usdc_500,closes_gap,2026-06
0.03514405457664651,92,rolling_chronological,0.18149887212198482,0.18149887212198482,sign_offset,0.0,eurc_usdc_500,widens_gap,2026-02
0.036200557313830956,47,rolling_chronological,0.1820300863164881,0.18203008631648812,sign_offset,0.0,eurc_usdc_500,widens_gap,2026-03
0.07418126714166785,32,rolling_chronological,0.26387319686971794,0.26387319686971794,sign_offset,0.0,eurc_usdc_500,widens_gap,2026-04
0.019108227374610078,43,rolling_chronological,0.13172201441178602,0.131722014411786,sign_offset,0.0,eurc_usdc_500,widens_gap,2026-05
0.020929974363162854,37,rolling_chronological,0.13523014623937907,0.13523014623937907,sign_offset,0.0,eurc_usdc_500,widens_gap,2026-06
0.1275264437224305,1385,rolling_chronological,0.03779761492536193,0.8792253180105973,sign_offset,0.8534296028880867,paxg_usdc_500,closes_gap,2026-02
0.12689405249294886,994,rolling_chronological,0.12674031654841522,0.8084713248118581,sign_offset,0.8058350100603622,paxg_usdc_500,closes_gap,2026-03
0.059765031309599655,318,rolling_chronological,0.09167271671014136,0.8347663049286197,sign_offset,0.9213836477987422,paxg_usdc_500,closes_gap,2026-04
0.07680153411140352,192,rolling_chronological,0.056348757331514475,0.8937961561996489,sign_offset,0.8802083333333334,paxg_usdc_500,closes_gap,2026-05
0.09369514762606215,171,rolling_chronological,0.08894857470581188,0.8509004474238184,sign_offset,0.8011695906432749,paxg_usdc_500,closes_gap,2026-06
0.06286953107109816,1609,rolling_chronological,0.14262973292530864,0.18178448743121292,sign_offset,0.03915475450590429,paxg_usdc_500,widens_gap,2026-02
0.06949865934445261,973,rolling_chronological,0.12913917051066884,0.17847113351169658,sign_offset,0.04933196300102775,paxg_usdc_500,widens_gap,2026-03
0.1203105341797572,562,rolling_chronological,0.32319034046012274,0.3285284187519377,sign_offset,0.005338078291814947,paxg_usdc_500,widens_gap,2026-04
0.035105560946397975,304,rolling_chronological,0.15993425057457722,0.16322372425878773,sign_offset,0.003289473684210526,paxg_usdc_500,widens_gap,2026-05
0.03054604301211197,210,rolling_chronological,0.13130966350706813,0.14083347303087765,sign_offset,0.009523809523809525,paxg_usdc_500,widens_gap,2026-06
0.1694310636844975,864,rolling_chronological,0.11696651004423961,0.8789107714534207,sign_offset,0.7847222222222222,weth_usdc_3000,closes_gap,2026-02
0.12812167883467002,618,rolling_chronological,0.07480149211286198,0.8118374554816846,sign_offset,0.8511326860841424,weth_usdc_3000,closes_gap,2026-03
0.09163334067647676,534,rolling_chronological,0.05139050388632371,0.8238479094760952,sign_offset,0.8614232209737828,weth_usdc_3000,closes_gap,2026-04
0.06092466506044705,352,rolling_chronological,0.04186893314665419,0.8602769658146193,sign_offset,0.8579545454545454,weth_usdc_3000,closes_gap,2026-05
0.1039538620744928,584,rolling_chronological,0.04855319490595612,0.8636216880566411,sign_offset,0.815068493150685,weth_usdc_3000,closes_gap,2026-06
0.392401990597927,800,rolling_chronological,0.386080537225015,0.14641946277498502,sign_offset,0.5325,weth_usdc_3000,widens_gap,2026-02
0.4386197894602818,465,rolling_chronological,0.4714236076033256,0.20169467196656693,sign_offset,0.6731182795698925,weth_usdc_3000,widens_gap,2026-03
0.2888932318907853,331,rolling_chronological,0.1943777058614641,0.2829636838666326,sign_offset,0.4773413897280967,weth_usdc_3000,widens_gap,2026-04
0.2659919811764609,298,rolling_chronological,0.1851625401180657,0.1671864531705249,sign_offset,0.3523489932885906,weth_usdc_3000,widens_gap,2026-05
0.2934934326814141,529,rolling_chronological,0.23441394761193746,0.16823255522360128,sign_offset,0.40264650283553877,weth_usdc_3000,widens_gap,2026-06
0.0051388184985069535,44,rolling_chronological,0.06985479443774414,0.9301452055622559,sign_platt,1.0,eurc_usdc_500,closes_gap,2026-02
0.30040038371165556,31,rolling_chronological,0.5150544718803083,0.6572038331581102,sign_platt,0.1935483870967742,eurc_usdc_500,closes_gap,2026-03
0.06798818227739088,32,rolling_chronological,0.2152211536679594,0.7127889913974979,sign_platt,0.625,eurc_usdc_500,closes_gap,2026-04
0.06965843877030037,24,rolling_chronological,0.20615249769640964,0.6638596961438855,sign_platt,0.5,eurc_usdc_500,closes_gap,2026-05
0.017319957469546007,14,rolling_chronological,0.10297760198487181,0.6901026298155204,sign_platt,0.6428571428571429,eurc_usdc_500,closes_gap,2026-06
0.06495424808552029,92,rolling_chronological,0.25486123299850083,0.25486123299850083,sign_platt,0.0,eurc_usdc_500,widens_gap,2026-02
0.03699666806294907,47,rolling_chronological,0.18950078467412937,0.18950078467412934,sign_platt,0.0,eurc_usdc_500,widens_gap,2026-03
0.07345273603362922,32,rolling_chronological,0.26361082691718396,0.26361082691718396,sign_platt,0.0,eurc_usdc_500,widens_gap,2026-04
0.04925225527331067,43,rolling_chronological,0.22192849135094225,0.22192849135094225,sign_platt,0.0,eurc_usdc_500,widens_gap,2026-05
0.022964104865913097,37,rolling_chronological,0.1467558993090126,0.1467558993090126,sign_platt,0.0,eurc_usdc_500,widens_gap,2026-06
